FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
1,ulkeryalin,Urhan,Sakarya,diazkurt@example.net,(867)639-2994,1963,5,25,NB,2580,Traci Street Street,Tunahanmouth,Kentucky,70975,JP,34.81667,137.4,TR524464158109886022172182,112939292,640533259.991086,JPY,34.203.69.214,86.30214272459915,161.01421899492783,Laborum quisquam repellat rem tempora.,iboyer,Belkize,Alemdar,ealemdar@example.com,001-229-327-5998,1980,10,22,NB,1679,Davis Port Flat,Howellburgh,Connecticut,36367,NL,51.95838,4.47124,GB28CWMV95800791361829,020661393,604448144.937591,EUR,223.3.83.175,62.97738383134578,25.802226312737346,Labore inventore cupiditate.,7a3e7b4e-428e-43e8-9dd7-1fd7580e845a,1279297978.476312,1749639221.356957,FAILED,PAYMENT,0.008,125.065,12882582.84,103060.66
1,kutay86,Jennifer,Torres,smithlinda@example.com,607.214.4011,1991,1,12,F,196,Yılmaz Valleys Mount,Lake Aarontown,Texas,44879,NZ,-38.65333,178.00417,GB40BYSQ24319313651746,086172952,519868834.817642,NZD,41.107.225.107,-83.22906862228862,-70.89673826481828,Sed repudiandae doloribus corporis eos nam eius.,nuriyet80,Türknur,Sanchez,aksay52@example.net,(175)971 9985,1968,3,17,NB,281,Mansız Parks Burg,Lewisberg,Missouri,05409,CH,46.18396,6.10237,GB87QFAN34291521402100,017121370,1737990632.881008,CHF,42.153.9.42,34.20854114861693,-160.4098083986732,Ad at repellat debitis repellendus consequatur eius optio.,0af393ff-66ef-4c3b-ac18-21e694e3a388,1747022287.070601,1749639220.306635,CANCELLED,PAYMENT,0.66,1.5152,10588165.1,6988188.97
1,zdemir,Akçabay,Alemdar,wroberts@example.net,(407)959-2342,1995,1,17,F,9844,Franklin Lock Port,Lake Carrie,Kansas,37858,GB,53.81667,-3.05,TR448866893258494078003360,091429658,924137598.574863,GBP,158.145.167.244,-53.97666531137242,111.44065481401495,Message firm when medical. Draw social write production.,lisalucas,Michael,İnönü,steveevans@example.net,(688)920-3795,1954,11,14,M,06917,Yasan Causeway Ramp,West Alicia,Virginia,81954,TR,38.13708,41.00817,GB20OPJC19078081275892,107038920,844661299.131864,TRY,27.128.249.199,55.48617398338374,151.7174047015492,Perferendis quae sed omnis explicabo quisquam praesentium.,d660055b-d420-4174-a716-dc446c7f0db2,1453045207.42438,1749639219.33176,PROCESSING,PAYMENT,6.7765,0.1476,19825565.25,134347942.92
0,rollinscameron,Anthony,Figueroa,james16@example.com,(144)286 6400,1992,8,5,F,5650,Carly Trace Circle,Murphyberg,Colorado,36341,CA,45.40008,-73.58248,TR430930221931596734461507,108424782,1456920558.374944,CAD,44.225.176.228,44.95326209927746,-74.48636802052835,Push than drug challenge test so them.,fsezer,Asalet,Aksu,jgolden@example.net,(859)658-7840x5579,1993,5,28,F,6780,Oliver Square Roads,East Kimberlyton,Kentucky,16250,BR,-19.72806,-50.19556,GB98WIBQ61238433177018,024247289,711178243.689395,BRL,211.242.142.158,-19.581134265971563,-49.56442871551157,Omnis rerum non amet a rerum accusantium doloribus.,b7dbb716-d809-4a59-b2b9-5195a64005fd,1503611179.257204,1749639224.67537,FAILED,PAYMENT,2.8367,0.3525,17766368.92,50397858.72
0,jason85,Jankat,Şensoy,mitchellwest@example.com,0533 275 95 25,1991,5,28,F,78772,Denise Hills Ways,New Andiçland,West Virginia,55887,FR,43.83125,5.03586,GB86XGIO79321822728296,025651023,704656159.375062,EUR,74.145.77.141,43.17081860426097,4.568690010958208,Praesentium iure officiis porro voluptates.,ricky94,Samuel,Cook,mahoneynicholas@example.com,0012-078 6025,1962,11,5,M,64107,Alemdar Ports Throughway,Port Ünseverfort,Colorado,12420,GB,51.38673,0.30367,GB66POLM72539659617244,078662234,1097575617.629868,GBP,30.228.104.17,50.66438283568749,0.8917451947366303,Ipsam quo ipsam nobis.,fcbb40b2-69a9-4d6c-abc0-973404f3f8d3,1538663356.577528,1749639221.793363,FAILED,PAYMENT,0.8981,1.1135,16680056.55,14980358.79
0,cihandideihsanoglu,Andrew,Atkinson,bayzettingulen@example.net,001-734-395-4402,1956,7,10,M,295,Yahşi Fort Points,West Scott,Michigan,17151,NL,51.955,5.22778,GB87GZYM28316338271019,125410326,1397762676.984545,EUR,195.136.90.106,-60.74282995097172,-153.1190627972564,Yet others evidence admit mother.,smithabigail,Nezihi,Manço,dadams@example.org,289 4 335,2004,1,28,M,7141,Erinçer Turnpike Mount,Demirbury,North Carolina,12030,JP,34.25,135.31667,TR693698860545422849635813,070231825,803772325.186733,JPY,51.88.115.83,53.93452963623744,152.8726119767583,Eligendi iure ab natus itaque. Corrupti eius quos non.,af3ec618-fec5-4447-a861-03067fed1eb3,1510610062.767273,1749639218.052192,PROCESSING,PAYMENT,125.065,0.008,14648233.45,1831981316.42
0,yseven,Ufukay,Jimenez,kcooper@example.net,0357-011 5019,1998,1,10,F,66241,Long Court Pines,Akarside,Tennessee,75387,US,40.63316,-74.13653,TR090448471350333388288319,018641134,1061644392.692517,USD,165.248.187.67,39.90319031577266,-74.65722648239667,Aperiam aliquid sint reprehenderit quis est sint.,suvaritarhan,Aru,Korutürk,timothygutierrez@example.org,+90(835)692-7635x7481,1979,5,7,F,7979,Valerie Course Forks,Port Stevenville,Connecticut,14993,CH,47.30997,8.52462,TR820591645464426050704764,050500385,901415947.706018,CHF,144.201.218.253,46.35328413151741,8.494897022174946,Gas success rule yeah.,586f1e54-8d75-48bb-a2a7-e60dc4eee6c3,1169794492.324302,1749639221.673509,COMPLETED,PAYMENT,0.9852,1.0151,18876029.01,18596663.78
0,shelly11,Erensoy,Yorulmaz,jessica99@example.org,874.674.7575x6746,1972,9,30,NB,067,Bali Passage Way,Gailville,Georgia,58957,CH,46.18396,6.10237,TR926813226774711122587195,013340236,1090744385.293355,CHF,31.80.5.31,47.072856513819836,5.873803439686413,Society officer plant such condition expect develop.,tartis93,Randy,Korutürk,zarslan@example.net,468-840-0421x9577,1944,12,7,M,8679,Azettin Crossroad Coves,Kingville,Indiana,13031,TR,37.2595198,39.0408174,GB75JARO71327099265373,061672781,1282982360.763936,TRY,222.12.16.41,37.77253796934681,39.61838410191355,Smile where direction red if simply red.,9bdafa6a-6cfe-464d-8953-0a72b516c3ff,1516054575.486905,1749639224.417054,COMPLETED,PAYMENT,5.4078,0.1849,12445057.24,67300380.54
0,recepali66,Macide,Yaman,nuriceduran@example.com,+90(588)505-2547x8394,1946,1,31,NB,563,Mansız Plain Garden,Jennybury,Louisiana,68389,AU,-37.88333,145.06667,GB85WOPX86306450065243,035125086,1102867494.907576,AUD,125.253.248.192,-38.67816696612165,145.27154238220572,Garden something billion watch. No toward security.,turkyucelen,Melissa,Dawson,imanco@example.org,865 0 095,1951,7,21,NB,456,Ongay Ways Plain,Ülkerchester,New Hampshire,03222,AU,-37.9,145.18333,GB69LRHT11312017012269,059474234,1723483088.974735,AUD,59.49.197.139,-37.76029544173953,144.3531964480981,Quasi modi corrupti aliquam dolores reprehenderit.,356975ba-477a-4559-b0b1-bbac0283692e,1739647554.914465,1749639217.463648,PROCESSING,PAYMENT,1.0,1.0,15989660.0,15989660.0
0,hodgesanita,Güzey,Perry,alemdarzulfuye@example.net,7396150072,1968,12,7,F,344,Akdeniz Island Fork,West Lisa,New Mexico,19582,NL,53.16167,6.76111,TR468729692157022602622533,093703770,1481010508.94651,EUR,49.247.244.79,52.444618390427244,7.481858789435185,Quos in repudiandae rem fugit.,brian21,Michael,Ortiz,durduozge@example.com,(798)403 2593,1970,1,22,NB,183,Gülen Terrace Path,Lake Nicolebury,Maine,62223,MX,22.49396,-105.36369,TR484841444883362523627248,126004980,1171022096.313294,MXN,27.56.248.154,23.133223713109174,-104.98537350103865,Voluptate libero non molestiae.,92e5925f-e835-4156-b778-dd7302c1c6af,1534661071.863856,1749639224.012069,PROCESSING,PAYMENT,22.4431,0.0446,15742881.7,353319068.28
