FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,gucluabdulkerim,Nevise,Bass,ybilge@example.com,541 2 545,1981,11,24,NB,33880,Crystal Radial Inlet,East Rachelbury,Arkansas,26010,TR,38.6710838,29.407250899999998,GB31QCPT33714294809763,019748447,1207662561.610782,TRY,135.8.127.231,39.08323324510212,29.174880716565053,Discussion why take picture really adult.,shepherdalyssa,Aaron,Anderson,katherine56@example.org,+90(395)315-2693x3402,1956,6,4,M,624,Görklü Isle Brooks,Kısakürekside,Illinois,17936,FR,48.79325,2.29275,TR254450912009251335373560,127024668,773908862.207088,EUR,40.96.133.162,49.27207758690189,2.2984825423511346,Station speech game look.,68c8b048-9bdf-4075-b7c3-8b0eba98509e,1344311904.955508,1749639267.322227,PROCESSING,PAYMENT,0.1643,6.0859,11032776.45,1812685.17
0,richardsrebekah,Necdat,Manço,eraslanhoskadem@example.net,+90 (577) 7056276,1952,1,18,NB,0537,Durdu Fort Square,Lake Summer,Texas,87155,NL,52.14,5.58472,TR393206267020260003210854,108038123,1500655895.248265,EUR,219.45.87.249,52.961896578341374,5.742065205475184,Repellendus est natus.,whitemichelle,Michael,Gül,emirsan46@example.org,915-920-0632,1965,9,17,M,409,Törel Route Ridge,South Chad,Montana,82795,HK,22.37066,114.10479,TR818727319929167176627305,129711416,1154035361.365554,HKD,219.189.14.71,22.600943112004092,113.9729050954974,Nobis autem a ea animi doloremque.,7042580e-6ec9-4572-bbb0-2964ed8de618,1590598380.868072,1749639266.76663,FAILED,PAYMENT,8.9484,0.1118,16505266.83,147695729.7
0,fsoylu,Christy,Yüksel,vakar@example.com,+90 (510) 2915538,1954,4,21,NB,6808,Yücel Prairie Green,Curtisberg,Alabama,44047,AU,-34.88422,150.60036,GB84DIKI33467461517089,075307398,1042534897.879741,AUD,116.46.242.113,-34.589409673672144,151.54978510640518,May understand thing play claim firm.,yukselargu,Jay,Öcalan,mestur74@example.net,+90 (054) 9743838,1968,11,15,F,39622,Gregory Drives Hollow,New İvecen,New York,87072,US,28.15112,-82.46148,GB93FFUK46233186295731,056529991,1331543864.926185,USD,84.40.111.151,28.366668191367857,-82.34670694151818,Parent their production person since maintain.,07c4aa6c-547a-43e6-a6fb-b7fda6be4b30,1502805210.216974,1749639266.439577,FAILED,PAYMENT,0.7031,1.4222,14026794.56,9862239.26
0,qalemdar,Joanne,Akdeniz,sevketfezaertas@example.org,+90 (446) 4498435,1946,6,19,F,94103,Cruz Field Cliff,Nalânland,Ohio,23995,US,43.91452,-69.96533,GB25QPRK05965181594106,029315129,1264965622.832018,USD,98.217.237.143,42.936818596141926,-70.08664517563818,Least walk play.,crystalavila,Kelly,Leonard,demirtaskan@example.com,+90 (645) 5425441,1973,12,17,NB,031,Çopur Islands Underpass,Necdatmouth,New York,99297,JP,34.4833,136.84186,TR703320765422676163715841,105042099,1357771398.737814,JPY,89.37.187.74,34.1767187107894,137.62908914006837,Error delectus doloremque id consectetur dolore provident.,ac7296ba-fd93-4aa9-9415-238864d58677,1678425913.970069,1749639270.220176,COMPLETED,PAYMENT,109.4805,0.0091,17679389.76,1935548430.62
0,sekim70,Kristen,Gülen,telim91@example.com,840.980.9369,1986,5,10,M,2242,Gül Ranch Hollow,West Robert,Kentucky,56992,CN,35.20889,111.73861,TR330349327326433365163859,084712259,1508990861.350421,CNY,101.102.126.186,35.079012836523084,111.10153847277205,Optio voluptas placeat inventore at. Iure voluptatum quos.,dturk,Adam,Clark,xsafak@example.net,626-744-2129x7547,1992,10,24,M,16710,Manço Throughway Estates,Port Hector,Pennsylvania,94774,FR,44.92801,4.8951,TR633253019007202714792912,089236112,1402386468.024244,EUR,3.161.139.162,43.992612268125974,5.462912187253885,Section piece television senior.,8fc5c211-0d6f-4303-8a8c-1de482581750,1716385419.132436,1749639267.431646,FAILED,PAYMENT,0.1275,7.8458,13724939.67,1749929.81
0,sefiinonu,Jesse,Yıldırım,richmondsean@example.net,0996-799 7781,2001,5,2,M,22724,Eraslan Highway Harbor,East Gökçeberg,South Dakota,91698,CA,45.40008,-73.58248,TR374987573897984933385124,037099301,1598610679.334628,CAD,159.119.28.172,45.89941108526579,-73.86486852466474,Ullam minus enim debitis excepturi eligendi.,lisacortez,Hasgül,Taylor,binisik27@example.com,8409888054,1985,5,14,NB,8483,Phillips Locks Shore,Michellemouth,Wyoming,73136,CN,42.64031,125.51176,GB58RMHQ06037377570554,076849033,1173855343.241473,CNY,36.92.101.253,42.84745061283794,124.68416444495446,Respond charge near performance who. Need live occur send.,966cbb87-6870-4f47-927d-f9630f633416,1600680772.522843,1749639264.879688,COMPLETED,PAYMENT,5.0371,0.1985,18259524.04,91975048.54
0,ginonu,Lutfi,Perez,msener@example.org,0125 424 47 90,1957,8,5,M,0234,Alemdar Brook Oval,West Feyruzland,Minnesota,32577,NZ,-38.65333,178.00417,GB37YSNW84440268841270,051908258,1467359672.108927,NZD,200.227.182.70,-38.69890053581686,177.19186395104114,Group physical part admit blood lead.,williamsmary,Mathew,Akar,victoriawilliams@example.net,203-528-0648x1135,1981,10,22,M,7694,İnönü Springs Rue,Lake Lisa,Oklahoma,28920,JP,34.61667,135.6,TR982740140878156578601247,084889962,806817807.138065,JPY,146.118.44.159,33.66706549567075,136.24350691181553,Animi qui suscipit in ut atque quasi officia.,0d0610ec-5f4a-4332-92d6-401facc9138d,1705756306.156062,1749639267.417859,PROCESSING,PAYMENT,73.3412,0.0136,10223758.69,749822730.84
0,jaksu,Altınışın,Oconnell,blee@example.net,0903 660 27 33,1994,7,21,NB,40949,Megan Mews Spurs,Fıratchester,Maine,72613,BR,-26.22861,-52.67056,TR246505091594751807011203,071020491,821474316.56483,BRL,114.162.0.174,-25.95379204426504,-51.816595504868296,Placeat dolorum deserunt. Officia ipsam et commodi.,wrightjordan,Ergün,Chapman,certas@example.org,(687)334-8050x385,1957,10,20,F,1658,Glenn Overpass Oval,Karadenizside,Virginia,94158,AU,-38.16604,145.13643,GB92BATK92532481563431,079529567,1725442575.731625,AUD,20.212.163.165,-37.81410149125667,144.87336111864877,Throw walk poor us month paper. Fast against trip end.,617a5aa1-f6cd-40da-8a79-53c990cceb4f,1744837420.593934,1749639270.391048,FAILED,PAYMENT,0.3677,2.7197,14370553.58,5284052.55
1,dbilge,Zülbiye,Brewer,kellydavis@example.com,0188 859 82 88,1974,1,16,F,83094,Danielle Turnpike Ridges,Evcimenborough,Michigan,01209,NZ,-44.39672,171.25364,GB56PDDR80384932646397,125127334,1575589813.886985,NZD,207.43.55.134,-43.842223186803345,171.58143814251554,Et officiis voluptate molestiae.,omarlawson,Alexander,Şener,saryaaslan@example.com,+90(133)650-6892x8096,1965,9,3,NB,864,William Trace Bypass,East Ayülker,North Dakota,61878,CA,46.1351,-60.1831,TR069638289317973354458658,100164008,1210450862.405701,CAD,98.15.64.250,46.80987627979509,-60.98322650719964,Staff same adult near. Manager sign against management.,9298c4bd-0919-4ff8-bee0-131f366a2fbe,1575607883.886985,1749639263.829625,PROCESSING,PAYMENT,0.9134,1.0948,24333293.53,22226030.31
1,tiffany56,Jeremy,Lynch,oakca@example.net,991-346-5576x31063,1954,6,7,M,7342,Şener Spurs Alley,North Cenan,Massachusetts,43030,CA,43.86682,-79.2663,GB20HVZN28494788541893,073296346,1504027347.811286,CAD,75.209.231.180,44.17192225258255,-78.50184002373616,Pay remember poor. Successful see college more research.,rebeccaalexander,David,Yılmaz,aksuhakikat@example.com,+90 (305) 2104097,1954,6,30,M,53165,Türcan Drive Ford,Rodriguezview,Rhode Island,28767,MX,21.28306,-89.66123,GB14XDYW39002903605824,087067367,801726684.761068,MXN,73.119.77.136,22.246324106015827,-88.72758950211463,Now building build magazine girl nature.,99ef7d63-0d5d-4b3b-8cbc-2b40ab19d42a,1504034548.811286,1749639271.950871,COMPLETED,PAYMENT,14.4088,0.0694,23381100.69,336893603.62
