FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,frederickdavid,Baltaş,Erdoğan,akgunduzdoner@example.com,(883)950-3808,1999,3,2,NB,2364,Laura Port Drive,Port Juanland,Rhode Island,67482,HK,22.37066,114.10479,TR025284869349570860380039,124865749,1622265724.90432,HKD,172.3.204.32,22.326144565840085,114.92901870704623,Form five entire actually suggest future person hope.,gulfezakisakurek,Mujde,Yıldırım,aguilartroy@example.net,743-562-1212x1970,1970,4,25,M,919,Erdoğan Park Summit,Azadeland,Pennsylvania,77678,MX,20.28527,-103.42897,TR123426676179031179471855,028647979,1129765896.299607,MXN,123.90.147.174,20.6363059750981,-102.882418715876,We both across floor people sport.,16fb2e4c-d248-4f02-a7ae-6385ae09a9d9,1710755303.213999,1749636973.875575,COMPLETED,PAYMENT,2.508,0.3987,15412770.39,38655228.14
0,bcurry,Zeyno,Huff,uge07@example.org,(579)400-3317,1959,4,5,M,447,Davis Canyon Parkways,Seventown,Connecticut,07489,AU,-34.28853,146.05093,TR986387313112903104161204,034732276,918870494.135241,AUD,11.152.63.116,-33.47991447729646,145.05976505650486,Small truth international.,danielferguson,Jessica,Fry,dirlikdumanli@example.net,+90 (561) 7277188,1994,6,21,NB,81810,Natalie Spring Ranch,Carrhaven,North Carolina,62746,CN,34.65918,109.22921,TR692485748578006587840837,026938282,579867890.833068,CNY,174.126.196.62,34.892310918685595,109.28030407628599,Have he discussion fill world along.,bf986ddf-a78f-43a2-8330-f2ce8ffb0e7c,1704704906.483123,1749636971.137884,COMPLETED,PAYMENT,4.8292,0.2071,12212667.97,58977416.16
0,demirsayin,Aydinç,Patterson,bilginozay@example.com,461.370.6329,1980,2,19,F,89629,Cassandra Curve Square,Gonzalezborough,North Carolina,10989,CA,46.1351,-60.1831,GB18TIFG60999590766980,013949763,1130920113.128816,CAD,213.253.215.67,45.66884602559159,-60.330962644808906,Voluptatibus at incidunt doloribus nam maiores.,urfettin55,Angela,Mansız,sakaryagulmisal@example.net,(898)200-5655,1990,1,9,F,6411,Cercis Lock Way,East Esengünmouth,Texas,05485,MX,20.74122,-100.44843,TR532369985022792748454363,015734390,695715364.064245,MXN,16.191.185.173,20.15188171377925,-99.47237043370174,Dolore labore similique dolorum fugiat commodi.,c9d93e42-634b-4620-afe2-e84404e323d8,1139873889.300934,1749636971.299075,COMPLETED,PAYMENT,14.4088,0.0694,12826571.72,184815506.6
0,kcasey,Dalkılıç,Hançer,bradshawwilliam@example.net,202.591.4433,1945,6,12,F,7448,Williams Inlet Club,Allenfurt,Michigan,65936,CH,46.18396,6.10237,GB48XVKB48710883705769,116069249,1588391144.213835,CHF,39.48.116.5,45.93956682791154,5.869652202688722,Natus at modi occaecati sapiente quo.,ulkudesocalan,İnançlı,Wilson,seyyide25@example.net,001-443-496-3665x8905,1966,7,20,F,788,Allen Brooks Curve,Terlanborough,North Carolina,84077,MX,19.04222,-98.11889,TR904780680488164786640294,110995380,1698401363.877357,MXN,188.10.237.144,18.19724391068651,-97.49501574293788,Quis deserunt inventore corrupti doloribus.,258e7d85-0d66-4717-a0ab-65f81ac2a136,1736513016.232186,1749636976.918338,FAILED,PAYMENT,19.9423,0.0501,17520029.05,349389675.32
0,amycooper,Çıdal,Chavez,akdenizsevsevil@example.org,0585 940 18 88,1988,6,24,M,59192,Cooper Springs Turnpike,Mossport,South Dakota,60340,FR,43.61058,1.33467,GB67NARZ34635233787163,108814509,752770419.40191,EUR,74.89.184.50,44.059153026526744,0.7181441622240321,Earum eligendi sint eius odio.,pamela14,Akar,Davis,ashleyanderson@example.com,+90(695)455-7588x500,1989,9,2,NB,62620,Johnson Haven Motorway,Briannahaven,Missouri,95846,FR,48.98333,2.61667,GB61VLKA17365437160228,059938767,863427193.531232,EUR,205.10.112.128,49.84428523891496,2.0624346535792655,Threat money environment expert claim east step.,677e74a5-70eb-483e-97f6-ec1990c3aeb2,1305478643.354666,1749636973.743867,PENDING,PAYMENT,1.0,1.0,12021031.92,12021031.92
0,mishatakca,Hükümdar,Ergül,halukalemdar@example.org,(514)045 8420,1990,9,13,M,0176,Mark Lake Canyon,Lake Cindymouth,South Dakota,47937,CN,30.35028,112.19028,TR695632969768342951958400,111732759,1003188814.443446,CNY,202.225.164.116,31.07696461251722,111.23012720935618,Attorney and follow assume country character happy.,gallowayjesus,Whitney,Giles,mark17@example.com,555-667-8319x3289,1986,4,24,F,020,Kathleen Union Locks,New Monica,Georgia,16826,NZ,-44.39672,171.25364,GB05WQKX82341372617921,058451151,1715776755.459458,NZD,213.138.47.55,-44.64801238667854,171.7995045760771,Health talk ready system almost leave. General theory line.,f8db5c4d-8865-4283-b12f-689976976b50,1727536083.747074,1749636970.122333,PROCESSING,PAYMENT,0.2173,4.601,15417735.87,3350274.0
0,idurdu,Cüneyit,Smith,ysakarya@example.net,08216518190,1992,7,17,NB,6287,Çamok Spring Orchard,South Özelberg,Texas,24069,AU,-38.16604,145.13643,TR169134038195083330713627,077159900,1660540247.692879,AUD,57.100.79.131,-37.970910331691144,145.8882629013882,Approach direction cultural able his turn which.,christineclark,Randy,Rodriguez,carterlawrence@example.com,0057 828 59 40,1998,4,29,NB,274,Başok Pass Pines,East Perenborough,Arkansas,54538,ZA,-27.76952,30.79165,TR564912643416159501150401,076405639,1291940733.582131,ZAR,220.164.74.226,-27.493846370025555,29.90740861177629,Blanditiis perspiciatis reiciendis.,06e49116-6a86-4787-a815-51b223261ac6,1725702550.968457,1749636973.923616,COMPLETED,PAYMENT,10.1458,0.0986,15993226.88,162264081.28
0,durducakirca,Fermuta,Wyatt,lakar@example.org,729-472-8817,1990,12,19,F,0631,Savni Rest Valley,Tiffanyburgh,Arkansas,74855,CN,35.85,117.7,GB96ACQW32402183017998,054526679,1725773099.152827,CNY,133.241.24.111,36.40100490328068,117.07814276290107,A fugiat deserunt veritatis quisquam.,arsoybirben,Uçbeyi,Johnson,melanie07@example.org,212.950.8854,1961,11,18,M,4237,Akdeniz Park Lodge,East Valerie,Arizona,94390,CN,36.19278,117.65694,GB04TJTI54895213109041,011052128,916119027.687468,CNY,96.133.181.32,36.786029340122305,117.67628929687261,Quas iure amet error dolorem.,d2e2230a-19b8-4d73-bb53-1231b5480f64,1733906728.405263,1749636976.170004,COMPLETED,PAYMENT,1.0,1.0,15288943.85,15288943.85
1,sevenozcam,Leonard,Hess,gulter35@example.com,001-380-713-3094x653,1967,9,20,M,28039,Scott Expressway Causeway,Akçayshire,New York,60726,RU,58.04254,65.27258,GB37OWVS91803261690535,100510131,1649629979.963436,RUB,212.121.101.250,58.07460349902524,65.21462074537155,Earum ullam assumenda possimus.,sheila12,Johnathan,Sezer,akcaygulay@example.org,+90(977)048-6503x692,1973,6,5,F,6029,Erdoğan Mission Rapids,Ashleyshire,Pennsylvania,17382,MX,19.32889,-99.32556,GB58QNYS79243256348300,059824570,1576695552.492879,MXN,31.117.131.30,18.844241212794923,-98.61334980115141,Pariatur enim nisi.,b6df49b3-5b9a-40e1-81cb-725b644b0fe5,1649644949.963436,1749636969.897939,PROCESSING,PAYMENT,0.2822,3.5439,22684387.53,6401534.16
1,mansizrevza,Gabriela,Durdu,ashley03@example.net,0753 070 01 89,1976,2,29,NB,05099,Mike Run Locks,Ögeport,Illinois,65290,GB,51.84819,1.26738,GB85OUHR79920042196665,023109687,1526087511.444872,GBP,207.121.233.177,52.17070697940606,1.8951206003949237,Ducimus sunt sed ducimus magnam eligendi illum nihil.,iperez,Haley,Seven,james75@example.net,0297 881 80 32,1981,1,13,NB,90073,Laura Station Cape,South Christina,Kentucky,18731,ZA,-24.19436,29.00974,GB77WNHT16248728402098,099704757,853921139.555272,ZAR,106.205.247.92,-25.114167074774652,29.547839451399867,Est totam expedita molestiae nisi ut.,208d7544-6063-45fb-8169-f6937e38bd0f,1526096212.444872,1749636976.336669,PROCESSING,PAYMENT,18.3539,0.0545,19837584.11,364097035.0
1,soylusadiman,Martin,Davis,donovanmichael@example.com,+90 (883) 3790762,1970,3,31,M,698,İhsanoğlu Spring Turnpike,Türknurbury,Kansas,24571,KR,37.1759,128.9889,TR438203785511446317750017,085874251,1648519836.967616,KRW,182.250.80.63,37.26924621580116,128.83808661287154,Those relate people beyond put detail born worker.,hicksmichael,Kelly,Arsoy,mancobaki@example.com,+90(123)191-3851x541,2000,7,29,F,13270,Matthew Gardens Fields,Robinsonchester,New Mexico,63020,IN,22.10194,85.37752,GB07ZOAO72594490043307,061577983,1425507102.226628,INR,70.62.149.208,22.021766301678564,84.68125524500013,Body sound concern here ever class. Manage western current.,b1f9f270-cc71-46b0-91d2-ed49bd087c74,1648530886.967616,1749636969.849541,COMPLETED,PAYMENT,0.0625,16.0063,19512890.32,1219555.64
