FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,westlaura,Alice,King,tgreen@example.org,(311)269 3524,1980,8,29,NB,5937,Elhan Pike Pass,South Alsoyfort,Virginia,43901,BR,-22.45667,-47.53028,TR849850072125092660285443,092496415,535612090.025422,BRL,114.134.20.38,-21.783306639817887,-47.099082357307495,Beatae deleniti id at quam aliquam id.,arsoydurgadin,Alaz,Fırat,jenniferwilson@example.com,377.611.4372x649,1992,8,8,NB,50927,Rebecca Light Via,Akçayfort,Michigan,60020,BR,-8.76194,-63.90389,TR219502550182849853096370,050185988,1145110070.724466,BRL,118.219.168.88,-9.246377864547926,-63.40819375581729,Placeat illum facilis. Ad aut rem.,f1bbcabc-594b-4961-a11b-11e144398e3a,1374212015.730508,1749637055.719161,COMPLETED,PAYMENT,1.0,1.0,12854005.53,12854005.53
0,imccoy,Michelle,Martinez,durmusbegim@example.net,0248-838 7998,1950,4,18,M,825,Laurie Park Mall,Nezizefurt,New Jersey,52891,HK,22.37066,114.10479,GB34ADSI00416888474122,043970236,1270400523.118337,HKD,51.133.3.122,21.421834869256664,113.14150778837299,Ducimus delectus cupiditate.,bhughes,Matthew,Dumanlı,kwilkerson@example.com,+1-806-874-5502,1976,7,17,F,98729,Nesfe Fall Light,Dennischester,Massachusetts,20833,KR,37.1759,128.9889,GB22PRMK18028617814300,094411142,1588742905.311883,KRW,81.108.130.50,37.21002022654102,129.8155287314754,Behavior it look anyone view condition.,26069e52-cffa-4772-a5cd-a1a913ca73ae,1681196892.03581,1749637054.328013,PENDING,PAYMENT,142.8432,0.007,12743651.61,1820343975.66
0,david37,Arifcan,Walker,thomasedward@example.net,+90(669)553-3569x9364,1983,8,12,NB,7823,James Plains Circles,Gülaymouth,South Dakota,61397,BR,-21.205,-41.88778,TR827364953531846589952689,051753445,1209002204.815826,BRL,157.35.139.117,-22.162037796785757,-41.22805544303059,Occaecati inventore mollitia hic quisquam neque ipsa.,wbrown,İvecen,Pittman,hatem24@example.org,+90 (501) 8780266,1954,8,18,NB,126,Grant Ford Prairie,Bellisantown,South Dakota,25809,MX,25.87972,-97.50417,GB64QNZV46834875648046,026902124,943792046.687088,MXN,12.46.191.112,25.082499843827662,-97.86406247162299,Dolorum quam in sit tenetur vero dolorum.,77cfd230-5475-4307-bcba-ab8484b547b0,1445618401.294703,1749637054.693493,PENDING,PAYMENT,5.0793,0.1969,14524223.96,73772890.76
0,aykut68,Robert,Gülen,inonusukri@example.org,+90(471)223-5208x7635,1982,11,8,NB,34378,İnönü Station Landing,Hançerstad,Indiana,30773,NZ,-44.39672,171.25364,GB31TOKD87263429478347,042065278,473886135.432857,NZD,179.20.57.6,-44.401600477798084,170.7324453114999,Model law election support court example.,sulhiihsanoglu,Bozerk,Korutürk,samiakar@example.net,795-209-2902,1946,8,11,NB,11750,Seler Springs Bypass,East Williamborough,Arkansas,11572,FR,48.8765,2.18967,TR336307242704563158080538,113920103,1613495184.921484,EUR,50.113.166.145,49.179416491644616,1.4306222251094907,Reprehenderit quas corporis molestiae.,5c15a62d-7ddd-4ab3-8592-287b5815ff25,1745834758.19847,1749637058.509194,PENDING,PAYMENT,0.5864,1.7052,13115745.33,7691073.06
0,marcbrown,Jamie,Durdu,ergenersakarya@example.org,(781)946-8331x2214,2002,3,19,NB,786,Jill Inlet Ranch,Craigstad,Utah,05108,MX,16.75973,-93.11308,TR463970836582385034608904,085683646,1221589560.660844,MXN,36.182.193.96,16.306666095228767,-93.51395080992643,City cultural save anyone room six although.,elizabethfarrell,Darius,Decker,safaksoyler@example.org,818-953-9296x22711,1961,10,21,NB,461,Şöhret Spur Freeway,East Berrin,Virginia,53955,ZA,-24.19436,29.00974,GB18FRLQ84527862403457,084913320,1039947837.038116,ZAR,54.254.11.50,-24.7030138830452,29.4973665882802,Effort who bank soldier.,3c11b6f7-1a26-4847-932a-751412fe13e4,1618432227.218946,1749637055.109099,PROCESSING,PAYMENT,0.7345,1.3616,13129547.78,9643652.84
1,watsonjessica,Jerry,Wright,bprice@example.org,(914)509-3729x6022,1971,1,23,F,0160,Abdulbekir Knolls Ville,North Goncafershire,Wyoming,73807,KR,37.1759,128.9889,GB22RNTI71128791730587,046617800,1583753586.107202,KRW,73.154.12.175,36.41949707237779,128.72563663074257,Molestias excepturi sit.,wattsaimee,Seracettin,Karadeniz,corlunura@example.com,774-740-9233x107,1994,7,21,NB,4325,Gül Stravenue Forges,Port Özsözlü,Michigan,07656,GB,52.68333,0.93333,TR805258875338974973014951,111785201,1330067393.121291,GBP,26.248.21.198,53.129816354975446,1.1818230880093448,Illum necessitatibus laborum eum facilis quo commodi non.,fa5a9452-551e-4273-88d5-4a1b6cbf9d93,1583753626.107202,1749637052.388981,PENDING,PAYMENT,0.0007,1423.2705,23557923.97,16490.55
0,nathanhorton,Öncel,Davis,mihrabinonu@example.org,474-908-2240x0242,1981,3,13,NB,40415,Kaygusuz Fall Creek,Bilirmouth,Idaho,21535,RU,55.38752,36.73307,TR857989936556216521172881,096175868,1342998603.724623,RUB,164.116.229.59,55.596351085494405,36.946260157352015,His wear different item traditional success car.,corlusaygin,Jennifer,Conner,kkisakurek@example.net,258.954.2974x46171,1966,7,15,NB,0219,Laura Meadows Circles,Port Phillipberg,New York,85995,CH,46.18396,6.10237,TR226666127956181109897340,104950328,1161732828.583091,CHF,92.11.183.3,45.81244986981682,6.053223964453318,Along us within money despite.,8506b8d1-d726-4d84-aa18-d1a158853dbb,1593147870.414601,1749637056.537496,CANCELLED,PAYMENT,0.0141,70.6745,15452932.44,217886.35
0,unal20,Elamiye,Bilir,ilklima06@example.org,426-900-6297,1953,6,15,M,0680,Zengin Spring Junctions,West Brenda,Tennessee,15317,US,33.98154,-81.23621,TR355775972712792281193394,090586961,987620164.690418,USD,165.150.62.184,34.979602060203874,-81.83524128797676,Various least describe go four trip laugh claim.,hifzullahgulen,Jodi,Atkins,joshuaryan@example.org,+90(700)4897907,2001,1,14,NB,8243,Bulunç Station Plaza,East Kitanfort,Oklahoma,97917,ZA,-27.76952,30.79165,TR531505600135454306089993,049630512,925041622.668532,ZAR,105.101.177.90,-27.44759762087572,30.90609913328149,Star someone your admit.,62c7b644-fd60-45fe-8a22-5cf8d20448f0,1420946350.737147,1749637059.099514,PENDING,PAYMENT,14.4294,0.0693,17024007.02,245646206.89
1,william26,Joel,Ülker,derek22@example.org,+90 (554) 1507341,1989,11,17,M,198,Aşir Isle Vista,Lake Hunter,Pennsylvania,48719,CA,46.23899,-63.13414,TR107122070576395289381498,018341159,1610935491.487953,CAD,202.249.78.250,47.08211873430206,-62.31034342023656,Quasi voluptatum illum ipsam minima.,edavis,Kelsey,Jones,koruturknazi@example.net,+1-242-682-1307x5235,1992,10,1,M,36383,Akçay Courts Estates,Yamanshire,Louisiana,83197,CA,49.88307,-119.48568,TR621237124605315352104805,024328108,1601852590.001198,CAD,194.5.197.69,50.73986106375138,-119.05146274079897,Interesting central identify.,a962bc88-7b11-4e52-abdf-131078cf51b7,1610950161.487953,1749637052.59788,PENDING,PAYMENT,1.0,1.0,16080436.74,16080436.74
0,guclukelami,Amy,Şafak,nasibayaman@example.net,001-200-854-6262x35630,1945,4,12,M,110,Yıldırım Pike Springs,Robinsonfurt,Alabama,82252,ZA,-26.93366,29.24152,TR844821728726159700056862,093734053,1139459724.504788,ZAR,23.171.216.138,-26.102227393650093,29.43709016884797,Ut officia dolor sequi amet. Illo alias ratione officia.,safakrafih,Tüzeer,Kaiser,mansurali22@example.org,+90(196)4917994,1955,5,18,NB,725,Sezer Mountains Hill,Yükselberg,California,46562,TR,38.13708,41.00817,TR549709713992813240829986,073403126,955004875.700068,TRY,199.219.101.7,38.077068155261166,41.07999990976267,Animi voluptatem doloribus corrupti ipsa alias animi.,5b5bcaf1-93dc-4790-a3cc-d63fc0c93f9d,1638812006.122598,1749637059.125098,PENDING,PAYMENT,0.3692,2.7085,16230978.79,5992477.37
