FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,ganiye24,Kevin,Çamurcuoğlu,jwebb@example.org,+1-667-415-1092,1980,11,28,F,869,Gülşeref Forks Underpass,Christopherland,Missouri,66320,CH,46.18396,6.10237,GB29HKEY87699859959362,042618340,1339999173.895261,CHF,85.173.94.73,45.67285875948619,5.658695675728423,Culpa neque error iste voluptates hic consequatur aliquam.,cassandramoore,Shawn,Duran,nadesaksu@example.net,173 3 249,2001,11,18,M,6023,Michael Crest Point,Annaburgh,Kentucky,63291,KR,34.8825,128.62667,GB07NNGX23412273776496,091620745,478236203.159958,KRW,93.241.218.70,35.37620596925474,129.19976052328946,Delectus consequuntur reiciendis laudantium magnam.,efcc3d2c-6791-44e5-88f7-15346554aa31,1702227538.882943,1749637018.832573,COMPLETED,PAYMENT,1135.7962,0.0009,14121010.98,16038590611.24
0,makdeniz,Brian,Çorlu,rrodriguez@example.net,(296)811-0670,1950,12,8,F,8777,Ülker Knolls Groves,Whitehaven,Delaware,38437,IN,16.06213,76.0586,TR381262197107444720397619,040732231,832240639.016279,INR,79.14.33.249,16.03078512151122,75.2665877164117,Trade TV floor wrong certain seek.,senergulluhan,Evelyn,Randall,qjones@example.net,+90(069)9430398,1969,6,9,NB,3451,Payne Avenue Drive,Günverhaven,Louisiana,80203,CH,46.18396,6.10237,GB85WOWH29368345423963,050673403,1163341152.047543,CHF,135.80.181.85,46.26731802949369,5.132298868544581,Odit hic ea magni est delectus.,a4d07d51-ffe6-4a9c-b405-5a60ddf1aa7e,1745301598.274583,1749637017.250143,COMPLETED,PAYMENT,0.0141,70.9593,15193280.41,214225.25
0,nathanpeterson,Jennifer,Baker,bguclu@example.net,+90 (130) 4505378,1971,2,27,M,000,Sarya Flats Ford,Port Jocelynmouth,California,44852,FR,48.90472,2.2469,GB79OLQS62680605857550,116239668,791436125.533082,EUR,106.168.110.27,49.276154692313334,1.671408824661735,Possimus rem excepturi occaecati.,annajohnson,Nalân,Türk,jacobcarr@example.org,00448166745,1975,12,2,F,731,Beyzade Island Ville,Bauerland,Wisconsin,72619,CH,46.18396,6.10237,GB16WOLQ46997376350927,092340781,1393973934.159783,CHF,28.39.59.98,45.84330006963448,6.6292574733840155,Likely share onto time. Page continue mind apply test.,6d226d25-9e81-493a-bed2-80bfabd338cf,1585522493.273578,1749637017.861332,PROCESSING,PAYMENT,1.1254,0.8886,17886263.51,20129200.95
0,isimanturk,Oganer,Gül,zahferdurdu@example.org,(481)455-2175x8501,1950,8,8,M,4332,Akdeniz Mall Cliffs,West Jeremy,Minnesota,03072,GB,50.7236,-3.52751,TR397635595654384671017815,112339737,522751937.23678,GBP,190.72.98.24,50.79077918466819,-3.6772959092881488,Officiis ea beatae odio magnam laborum.,boynak46,Masar,Armstrong,samuelschmidt@example.net,001-619-770-8672x5146,1966,9,9,F,55388,Vildane Parkway Place,Wendymouth,Connecticut,69301,BR,-21.42917,-45.94722,GB15UEHY48950256551319,072053742,1056433425.808301,BRL,41.60.206.240,-20.856459207227072,-45.27049875204099,Everybody expect appear pick scene beyond.,9a2f15f5-1066-4551-9dba-da6d5992a0db,1259899429.839323,1749637021.817022,CANCELLED,PAYMENT,4.9199,0.2033,15996513.62,78701247.36
0,christopherreed,John,Lewis,donnabrown@example.com,+90 (768) 5981969,1947,10,30,M,69578,Güngördü Fords Manor,Merbaland,Texas,32017,NL,51.44889,5.51978,TR916029510513939893275901,084145208,1406859570.782501,EUR,103.12.6.149,51.757742992718036,4.937825643659224,Maxime porro amet dolorum reprehenderit aperiam.,aydinceraslan,Julie,Yorulmaz,msnyder@example.net,+90(216)169-3010x3004,1946,5,8,F,964,Fitzpatrick Cove Light,West Önelstad,Alabama,06915,NL,51.955,5.22778,GB45ZZRI78894872011946,048074276,1407263157.854139,EUR,210.255.136.167,52.698766387524614,5.201291722764043,Molestias hic provident eos aut ut voluptatem praesentium.,27c465d0-36ae-4a9f-9daf-bc98892e9421,1526874101.312582,1749637019.672677,COMPLETED,PAYMENT,1.0,1.0,13009071.65,13009071.65
1,jayhall,Connie,Demir,gabriel75@example.com,(709)920-2417,1965,6,27,F,9248,Eraslan Harbor Divide,Mansızview,Arizona,64041,IN,22.10194,85.37752,TR129177185056635423853052,117101203,1597960834.864367,INR,154.27.86.142,49.606663391953674,155.8718375916211,Magni nulla velit exercitationem impedit in dolores.,silanbilgin,Mary,Yorulmaz,whill@example.net,0847-692 1448,1961,11,18,NB,798,Zorlu Drive Key,Harrisfort,Maryland,44010,RU,50.06,43.2379,TR437668644332908543407191,024793199,1487627863.354672,RUB,68.74.240.138,62.09303705632397,55.13706762812113,Ok plant change from. Accept partner feel instead walk.,ba51400a-14bf-44a7-83bf-e0e2756151c6,1631773583.984381,1749637016.099243,PENDING,PAYMENT,0.996,1.004,13920781.32,13865098.19
1,safakfadila,Kimberly,Salinas,enginizdurmus@example.org,+90(551)291-5971x4795,1965,8,4,F,272,Şefiye Ports Orchard,Port Ezginburgh,Mississippi,19610,IN,22.88783,84.13864,TR962383047180672645884715,089378740,925894330.776983,INR,34.188.177.117,-51.76462547779066,-51.851144920596,Cultural interesting hold money low risk song.,armahan45,Lawrence,Wilson,lori86@example.com,03109267979,1986,10,18,F,44999,Akar Terrace Groves,New Ecemiş,Montana,15097,RU,55.38752,36.73307,GB47JZPB28439723309979,052364040,1578646877.16485,RUB,28.195.54.101,83.04584398683542,-47.399723054024605,Ab accusantium eum veniam quidem enim quas.,98e3b2d4-7adf-4175-9610-b616283e9dab,1746651370.766545,1749637019.615471,PENDING,PAYMENT,0.996,1.004,16282736.35,16217605.4
1,ferzicamurcuoglu,Özpınar,Jordan,anthony73@example.com,862-634-7349,1998,12,30,NB,82118,Gül Forest Ways,East Ruthchester,Washington,15977,CH,46.18396,6.10237,TR965935676518724344437979,010986460,881419721.752048,CHF,146.231.225.239,36.39479285761017,-12.931861788900903,Second operation then bar compare.,zelha13,Peggy,Seven,mansizadem@example.com,7295674938,1963,6,28,NB,906,Öztek Court Circle,Sevenfort,Vermont,35571,AU,-34.88422,150.60036,GB39OGYT30579297313378,114287418,1607246919.979288,AUD,132.118.201.114,-22.24811595208764,170.46185730949688,Up should wife charge seven improve might oil.,6c8ca414-5f03-47c5-a8a8-6413cc547d65,1649102828.762974,1749637022.394058,COMPLETED,PAYMENT,1.4436,0.6927,16445791.61,23741144.77
0,smoreno,George,Mansız,lewissamantha@example.com,+90 (676) 4657989,1981,10,27,M,084,Eraslan Forest Pine,Sezerfurt,Colorado,36339,RU,56.9083,60.8019,TR064928847087170373025593,080699402,542056262.684293,RUB,222.240.125.228,57.721353730377444,60.14558183109976,Totam excepturi et.,patrick00,Ronald,Cervantes,guerrerodonna@example.org,440 8 542,1976,12,27,M,2704,Jeremy Divide Ridge,East Güçalton,Mississippi,38927,CA,45.44868,-73.81669,TR224789573896940966188428,080605616,906861801.88663,CAD,61.23.189.150,44.9523231801076,-73.35026176163889,Esse ab reiciendis.,1d2b4e74-acc9-4611-87a5-fc0862e4f333,1629582148.246325,1749637015.887223,PENDING,PAYMENT,0.0196,51.0639,12942549.14,253673.96
0,fwilson,Amy,Bullock,roseamanda@example.com,0874-437 8743,1964,7,17,F,180,Yıldırım Ville Expressway,North Nihanborough,North Dakota,83629,CN,33.78333,114.51667,TR913079030669651937882895,126878611,1536861997.224781,CNY,200.143.205.188,33.594845834999695,114.54723316495289,Deep month word feeling.,mahirsener,Pamela,Tevetoğlu,tevetoglunuyan@example.net,+90 (142) 0499731,1969,7,12,F,001,Heidi Forks Wall,Lake Kaşifhaven,Vermont,03442,HK,22.37066,114.10479,TR385554763626408694378484,044303912,1389746198.382057,HKD,105.200.43.68,23.304604327629093,114.71478700049148,Natus nobis eius facere explicabo impedit qui.,972d8fec-acdb-43a0-a4eb-433e532d7e65,1712692018.912912,1749637022.975241,FAILED,PAYMENT,1.1405,0.8768,12632399.57,14407251.71
