FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,sevginur69,Begim,Gül,ilkbahararslan@example.org,+1-848-975-6882x406,1967,3,30,NB,572,Emily Extensions Burgs,Tutkunhaven,Wisconsin,20204,FR,43.71032,-1.05366,TR173139101781044429556992,069483231,905984269.766615,EUR,58.172.118.70,44.47072944066145,-0.32206622591149037,Wish best new modern practice.,olus74,Edwin,Çorlu,lauriegaines@example.org,+90(263)687-2081x4457,1946,1,29,F,32711,Vanessa Prairie Green,New Dinçkolshire,West Virginia,71627,DE,49.68369,8.61839,TR520663895893275139918314,067944426,1223355967.121307,EUR,141.73.138.217,50.560657606088554,9.124226415158603,Interesting suggest arm boy throw safe war.,a83b337c-2ca1-4347-b157-90b8bf160f8f,1382150031.890844,1749639276.330182,PENDING,PAYMENT,1.0,1.0,13794381.68,13794381.68
1,kinelcamurcuoglu,Patrick,Tevetoğlu,samiha16@example.org,00137779714,1986,8,14,NB,294,Tecimer Stravenue Valleys,Port Onurcan,Nevada,86732,NZ,-44.39672,171.25364,GB10SFOO63967243745264,098815980,1657239997.087166,NZD,35.147.30.117,-43.57238346230238,171.70240918335617,Omnis animi incidunt ipsa.,qlong,İvecen,Higgins,sakar@example.com,389.398.6595x0237,1982,12,11,F,20114,David Locks View,Angelaborough,Washington,36474,JP,41.77583,140.73667,GB07IQLF28729607071499,114629788,1622464710.507874,JPY,217.28.209.13,40.83421584946278,140.81657864767595,Similique necessitatibus alias esse harum quos laboriosam.,4899e3f7-c581-4926-b56f-ffd29fa3d982,1657254657.087166,1749639275.074908,COMPLETED,PAYMENT,73.3412,0.0136,15973381.05,1171506934.26
1,nicole52,Şendoğan,Stevens,rsalinas@example.org,001-389-641-8762x79872,1989,9,24,F,6131,Yılmaz Valleys Ports,Michaelhaven,Alaska,84711,KR,37.1759,128.9889,TR323512267694418994254493,081000935,1623749950.18731,KRW,167.148.83.51,36.67251650385394,129.33816597072038,Oil certain travel growth with close nothing.,rojaskaren,Kenneth,Mansız,tarhansehza@example.net,+90(298)381-0910x834,1992,1,24,F,865,İhsanoğlu Row Key,South Rachelland,Washington,10986,HK,22.37066,114.10479,TR893016740948058090665867,055436108,1307280776.663361,HKD,174.167.138.239,21.40140747934809,114.31202668521318,Totam omnis ullam.,895988e5-9638-4396-ba6a-f26e8394906d,1623764420.18731,1749639275.773584,CANCELLED,PAYMENT,0.007,142.8432,17842392.68,124896.75
0,kingcolin,Adriana,Akar,billy67@example.net,+1-256-640-5876x47630,1978,1,10,NB,84495,Nurdeniz Mountain Harbors,Morrisonberg,Montana,18311,RU,53.37596,51.3452,TR568491127052200402611575,115005097,1731047028.865627,RUB,54.105.220.70,54.273481608465,52.32520120292483,Beatae recusandae deserunt veniam quis modi quis.,zdavis,Andrea,Soylu,hacileinonu@example.com,299.901.3295,1962,9,27,F,602,İhsanoğlu Views Plaza,Chenville,Idaho,11104,AU,-37.88333,145.06667,GB32EDCZ83724392333144,036386329,1096899347.66517,AUD,195.122.157.136,-38.13861814886553,145.08550657861298,Best staff executive bring contain.,c259847f-dbc8-42f4-b6a9-f7913436e988,1736373124.529778,1749639279.633802,COMPLETED,PAYMENT,0.0204,48.9565,10055555.22,205133.33
0,rita17,Suat,Tarhan,kerime78@example.org,+1-815-593-5787,1966,2,26,M,667,Yorulmaz Oval Club,Josephburgh,Nebraska,30435,FR,48.90472,2.2469,TR805550319706777153425904,076031443,1200098794.94545,EUR,47.150.48.148,49.41669110051266,1.892055678983389,Eaque enim nam amet. Quo velit unde tenetur.,ymyers,Kelly,Rodriguez,michealallen@example.org,2682496834,1976,1,3,M,96950,Benol Well Rest,West Ziyaettinside,South Carolina,88658,NZ,-44.39672,171.25364,TR687476390016879393007470,033584056,1417592273.108279,NZD,42.182.137.167,-44.6645545168305,172.25174988303505,Officiis officia dolorum.,5f64408a-36ac-4b2a-aac7-62ed5298af6c,1639941910.694918,1749639276.59102,CANCELLED,PAYMENT,1.7052,0.5864,18123821.77,30904740.88
1,mihin08,Terlan,Alemdar,sensoyheva@example.org,+90 (695) 4493788,1961,1,4,F,884,İnönü Ports Motorway,Port Rüknettinstad,Georgia,39906,FR,49.28669,1.00288,TR324396644018670371846925,013649432,1494186246.120326,EUR,7.86.76.157,49.597298832394806,1.2245915798706801,Illum itaque ratione magnam sapiente.,mitchelltrevor,Sarya,Mansız,kimberly15@example.org,273 3 619,1998,8,18,F,371,Çamurcuoğlu Walks Prairie,Lake Vafir,West Virginia,80992,FR,48.86667,2.08333,TR922834972826493674368723,024457040,1491301115.943691,EUR,17.117.195.128,49.36255174208691,1.796143461993637,School others plan. Their plan son fear like more me throw.,912911a3-656e-48d3-8d59-b7bdc98b3996,1494187766.120326,1749639273.80365,PROCESSING,PAYMENT,1.0,1.0,18089073.7,18089073.7
0,alexis41,Zachary,Manço,alattincorlu@example.net,+90(454)509-5417x412,1953,10,24,NB,543,Duran Pine Mews,Lake Nazlihan,Michigan,72634,CN,31.64615,120.74221,GB92ABXU64360752788190,118068743,933886899.416642,CNY,119.212.38.38,31.16596217708936,120.50929705843184,Esse deleniti omnis.,yadigarguclu,Robert,Perez,mansiznazimet@example.net,001-721-479-0179x81113,1989,1,6,NB,343,Akça Village Throughway,Francismouth,Nevada,24285,NL,52.14,5.58472,TR667852884917786298963290,084595298,892789044.308561,EUR,187.107.18.96,51.9968454037398,5.470846085292724,Listen single when energy.,bd0a61cf-4af3-4c1d-aa18-517c3feee308,1396133391.897884,1749639277.593428,PROCESSING,PAYMENT,0.1275,7.8458,11057027.48,1409771.0
0,kedwards,Alsoy,Zengin,verimertas@example.com,+90 (753) 2744007,1963,1,14,NB,8910,Alexandru Course Drives,North Robinstad,Oklahoma,46773,JP,41.77583,140.73667,TR883496189064196497265393,028199854,884165677.570486,JPY,183.187.203.51,42.364427410320026,141.55721487972608,What decision like meet fight anyone brother wide.,koruturkgulsalin,Altoğan,Sellers,millertheresa@example.net,0572-879 8680,1987,1,28,F,03587,Zebirce Forge Tunnel,New Janetfurt,Tennessee,00962,CA,50.26729,-119.27337,GB47VAJX87311676911889,121735856,1466291474.965522,CAD,28.71.248.245,50.213136310658484,-118.3691308680098,Voluptate dolorem quis quis dolor. Minima earum deserunt.,fa30387d-110e-408d-a044-50a01989abc6,1482404943.430554,1749639279.880801,PENDING,PAYMENT,0.0125,80.2934,14694659.1,183683.24
0,pblack,Lezize,Yüksel,biltas66@example.org,+1-324-381-1936x5786,1974,5,3,F,81792,Rebecca Canyon Islands,West Ericmouth,New Hampshire,27652,BR,-8.05389,-34.88111,GB75ALBY16920942090607,010977068,809258859.239964,BRL,132.194.108.135,-7.1383881218063525,-34.61604227624147,Laboriosam rem nam nulla et tempore aliquid.,juan54,Kristen,Merritt,iharvey@example.org,+90(602)8676582,1953,6,24,F,9068,İsra Ridge Ranch,Atnanberg,Kansas,12786,JP,39.46667,141.95,GB45JPPA06471515391664,108820001,1284678905.026788,JPY,154.40.217.222,40.33365443735994,141.62599361449156,Dicta consectetur corporis vitae.,54cd89e9-ce3c-4651-8fb4-84b6ee97934a,1705397206.568484,1749639273.843068,COMPLETED,PAYMENT,28.3049,0.0353,10593712.27,299853966.43
0,allen00,Cynthia,Lamb,nakdeniz@example.org,+90(538)854-0572x8445,2000,7,1,NB,567,Thompson Pines Manor,North Müferrihfort,Kansas,92376,NZ,-44.39672,171.25364,GB68WOLL11786798725601,055392158,910141925.563675,NZD,147.168.126.194,-43.806104009218444,172.03872801050477,Box reality if.,soylerzorlu,Brittany,Williams,koruturkyaltirak@example.com,0249-348 1131,1985,7,15,NB,00613,Şener Station Mountain,Lisastad,Connecticut,66507,HK,22.37066,114.10479,TR318655195134217720381479,012995695,1590277831.936189,HKD,155.171.199.58,23.094226736980893,114.80467076797832,Consequatur explicabo tempora amet facere.,57416cc2-1231-419e-b5e0-45f369df0de0,1696571188.068302,1749639280.830609,COMPLETED,PAYMENT,5.2476,0.1906,14751698.09,77411010.9
