FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,ahter64,Julie,Aslan,seneribrahim@example.org,+90(820)6183785,1987,9,6,NB,9904,Gülen Brook Lodge,North Amanda,California,05318,MX,19.32889,-99.32556,TR251327806236128802467235,052396283,632917746.290443,MXN,220.75.201.134,19.563490743447858,-99.67874650107908,Oil soon item party former many.,karadenizumray,Ashlee,Şafak,rocalan@example.org,346-634-1342x7037,1955,9,12,M,83399,Sezer Lane Walk,East Karaca,North Dakota,12715,NL,51.44889,5.51978,TR203663673727042030950123,013406523,521484473.10133,EUR,123.74.164.100,51.23963026140281,6.25974482717937,South oil stuff during window bar.,3d6cebde-2abf-4c5d-9093-678e1b0f6462,1287672074.061598,1749678215.972053,PROCESSING,PAYMENT,0.0446,22.4431,14993746.42,668721.09
0,dillongonzalez,Boztaş,Harrell,vphillips@example.org,05511546406,1990,12,20,F,3929,Jennifer Viaduct Glen,Güldamside,Ohio,12398,AU,-32.05251,115.88782,TR828855801055588314249907,066748940,1193691426.988542,AUD,80.135.114.198,-32.82967657713735,116.80655968449416,Drop office per year safe.,apaydindumanli,Nefiye,Tarhan,hoffmananna@example.com,+1-860-267-9780,1945,2,1,NB,88742,Kırgız Dale Station,Melissaburgh,Arizona,72825,HK,22.37066,114.10479,TR117325755865319781650139,018304413,770617144.253026,HKD,184.222.21.106,23.289408917406156,113.36016376513786,Cultural speak low. Any professor total company.,03c9ed5d-6c05-43bc-beb1-33e686d42ed1,1361316109.615079,1749678214.434418,CANCELLED,PAYMENT,5.5079,0.1816,11923268.43,65672170.19
0,kristinasharp,Glenn,Smith,erguleris@example.com,759-366-8248x548,1965,5,9,M,22929,Nurveren Trail Cape,Vaughntown,Minnesota,67629,US,31.12406,-97.90308,GB90SIQH45108484721813,124191730,1039346151.710126,USD,198.146.5.183,30.599469533812403,-97.62689873619534,Sequi atque rem deleniti.,gokcebalansafak,Sarah,Martin,ergulmusafet@example.org,0719-097 0628,1965,1,21,F,0596,Parrish Roads Tunnel,Eraslanmouth,Hawaii,58043,CH,46.18396,6.10237,TR962455320172919026052953,071165709,1196825047.41084,CHF,66.71.11.129,45.56438431846837,5.703490788464667,Special surface hope. Rule view factor push.,3bad369d-a8a4-4545-bbfd-a7de1abaa0c2,1282847157.75891,1749678213.753294,CANCELLED,PAYMENT,0.9852,1.0151,11288396.46,11121328.19
0,perkinsemily,Ryan,Yüksel,safakabid@example.org,+90 (248) 6029690,1952,9,27,NB,43604,Lori Street Shore,East Sherri,North Carolina,85987,KR,36.82167,128.63083,TR821271438544108029799163,028845849,1732775168.924854,KRW,179.151.45.96,36.23626377302503,128.23686395602573,Account safe first law item rate.,akcatasvir,Robert,Seven,koker39@example.org,001-921-748-9581x11067,1984,10,29,NB,8451,Burcuhan Plaza Mall,North Jonathan,Maine,16612,AU,-32.05251,115.88782,GB86GHSF35192626436603,047791628,1648821168.502588,AUD,116.62.169.116,-31.86293190067942,115.41863242945358,Dolor voluptas corrupti sapiente.,c59f495a-1d56-457c-b3df-d0c5d8c5bdaf,1738216263.755061,1749678218.321611,COMPLETED,PAYMENT,0.0013,786.7695,18073338.36,23495.34
0,gulseren06,Sücaettin,Türk,uhayrioglu@example.net,001-987-478-0726x601,1965,2,12,M,2441,David Spurs Trail,East Koçkan,Virginia,67672,US,41.14676,-73.49484,GB26PSGS55657131643923,080370006,895164924.271863,USD,43.160.148.58,40.67904671946641,-74.06103745286882,Choose goal hard bank person. Radio change ready either.,mryan,Mindy,Kısakürek,guldunya96@example.com,001-709-874-6930x176,1948,9,22,NB,74773,Alemdar Hills Mill,West Ferihanview,Hawaii,50790,JP,34.61667,135.6,TR458782530132530277413207,019792338,1589747707.440887,JPY,33.206.188.145,35.14361500229411,134.80797460552742,Vero omnis ipsam ipsa. Officiis illum odit iure illum.,f3eaaf49-4932-472a-854d-55d8e6f631c1,1652551115.972337,1749678215.557821,CANCELLED,PAYMENT,109.4805,0.0091,15440275.48,1690409079.69
0,mcamurcuoglu,Jessica,Stark,ozgerbilge@example.com,+1-916-791-0190x537,1988,6,5,M,04381,Rogers Cape Inlet,Lake Delil,Washington,14633,TR,40.37528,28.88222,TR862571254141555863532097,109314985,489606613.624355,TRY,46.72.208.120,40.49639116880404,28.03039841154915,Style physical here week medical like.,selvi26,Önsal,Öcalan,ericaodom@example.com,947-535-2756,1957,12,25,M,5918,Benjamin Loop Islands,East Joanbury,Mississippi,87218,ZA,-26.93366,29.24152,GB81UHYI87721468957170,129268998,1127039495.397284,ZAR,84.90.44.209,-27.61292986344167,29.860716775743622,Key interesting west treatment.,68120571-64c1-4757-bc8e-be50897bc43d,1327943526.690395,1749678212.762807,CANCELLED,PAYMENT,2.7085,0.3692,15639875.95,42360604.01
0,byrdregina,Vargın,Soylu,jill26@example.org,(233)509-4603,1958,7,6,M,36049,John Field Throughway,Hilltown,Minnesota,45197,NZ,-38.65333,178.00417,GB39YBKL45544743098113,111916711,642927184.409668,NZD,147.114.222.145,-39.330944069800886,178.3077985702031,Amet eos neque quibusdam.,akdenizcemiyle,Gregory,Akça,soylualgis@example.org,932.575.0763x2947,1951,9,9,F,444,Timothy Estates Islands,Lake Özçam,Washington,57524,ZA,-24.19436,29.00974,GB07ZNMH74405747469307,120704354,1459781031.963959,ZAR,39.35.14.123,-24.535097730466152,28.903904399574053,Clearly response picture organization those.,8cb24b06-151a-4a25-9947-fe14f3ecefd6,1592903187.826319,1749678215.688351,PROCESSING,PAYMENT,9.6663,0.1035,15633750.29,151120520.43
0,oholland,Gülselin,Tarhan,muhammetocalan@example.net,(489)995-0573x25437,1993,5,29,M,5174,Şener Crossing Rue,Baileyfurt,Illinois,13287,GB,55.82885,-4.21376,TR198064876232652206532279,033436007,1478733664.515639,GBP,2.58.49.2,55.26087895320855,-4.73571519583221,Modi ex ducimus assumenda adipisci.,cihancamurcuoglu,Hannah,Korutürk,pmartin@example.org,001-413-596-8500x177,1978,6,29,M,395,Michael Center Islands,Yolandafort,Maryland,81005,NZ,-44.39672,171.25364,TR362565661441893270324800,029184350,1321277237.197788,NZD,35.218.233.87,-44.83288495837549,172.1420511237541,Tempore nulla assumenda temporibus mollitia sit nulla.,48a5f3c1-32c9-4f69-b495-ade9ba5ef596,1692387783.819566,1749678218.012259,CANCELLED,PAYMENT,1.8988,0.5267,17984554.13,34149071.38
0,mucellib54,Brandon,Erdoğan,ugarcia@example.org,+90(149)5755126,1953,6,10,F,97493,Duran Station Crossing,Hillchester,Massachusetts,80150,CN,41.09822,120.74792,GB27IBGR60628169484575,074851706,510412089.231311,CNY,2.166.242.49,40.85492051127313,120.16956490745156,Impedit optio nesciunt labore facilis dolorum recusandae.,okturemisbilgin,Devon,Hamilton,brandonmiller@example.com,307.897.3028x64748,1951,1,26,NB,42326,Fleming Island Estate,Kingchester,Washington,03578,MX,16.75973,-93.11308,TR556517913477825289820421,046641481,1113694210.507176,MXN,191.243.164.180,17.165752123951314,-92.63645822465398,Optio adipisci itaque deserunt incidunt.,08f13eb9-b882-446e-9c88-2ae2a6b18a4d,1499251869.052409,1749678211.470616,CANCELLED,PAYMENT,2.8605,0.3496,13187328.58,37722353.4
0,ozinalbilge,Mefarettin,Warren,urfettin87@example.com,522-986-6776,1992,7,14,F,24234,Stacey Squares Rue,Port Kiyasifurt,Indiana,99107,NZ,-44.39672,171.25364,TR642155214794521882680736,033813552,909932741.825171,NZD,73.126.174.84,-44.63244106087669,171.74041939471135,Player treatment keep leave out play.,morgandonald,Ashley,Mack,gabriel01@example.org,+1-228-932-3328x736,1995,7,2,F,213,David Tunnel Mountains,New Blake,Arkansas,56678,GB,51.39148,-0.29825,GB38FMSH90458174201495,097483339,510462887.635098,GBP,53.240.15.189,51.334241257411186,-0.9579544689287706,Million of body. Minute sport building since bag.,c3cbcb22-4afe-4bfc-b2b3-3315ad101ac9,1375096425.007876,1749678219.41273,PENDING,PAYMENT,0.5267,1.8988,10220911.86,5383354.28
