FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,kevinreid,Corey,Zengin,nelsonbradley@example.com,562.827.8237,1991,4,15,NB,0941,Belgizar Forges Harbors,Sermastad,Missouri,34389,RU,54.48147,53.47103,TR421425568527253438228309,089322194,957988091.324217,RUB,2.239.197.55,55.194854115745464,54.44392408310645,Bring seven economic my.,jimenezlouis,Kader,Arsoy,fsmith@example.org,(748)492-9646x4124,1970,1,6,NB,9800,Weaver Vista Stream,New İşcanfurt,Oregon,58534,RU,45.47885,133.42825,GB73WSNP59339426269063,072442308,1147370412.799909,RUB,67.243.208.0,45.05219859256232,133.0494783352534,Dolores aliquid fugiat explicabo rem.,c9dec42b-af3e-4957-b462-42ea27bcad89,1713777931.494392,1749678502.997066,PROCESSING,PAYMENT,1.0,1.0,13958404.66,13958404.66
0,lsama,Robert,Olson,dayar58@example.com,+90(442)597-4324x983,1966,4,25,M,462,Hurst Motorway Junctions,Garciaview,Maine,33483,KR,34.8825,128.62667,TR747045826540222490636443,031607692,713274224.348578,KRW,143.144.196.246,34.00061684800734,128.83960062525617,Dog street husband pay.,isinihsanoglu,Fayize,Smith,ydumanli@example.com,292-692-9950x56101,1958,1,11,F,48192,Müğber Bypass Wall,New Süleylaborough,New Hampshire,08011,DE,50.82709,6.9747,GB92MNUM32635991167179,024528513,1663975667.518866,EUR,160.114.90.154,50.121811469900486,7.74423862933147,Official argue popular. Everybody face event end.,acf86eec-4cd5-464f-b8e4-ef9ebd54ea17,1673282341.873033,1749678501.55153,FAILED,PAYMENT,0.0008,1278.225,19847000.56,15877.6
0,scook,Kitan,Adams,newtonbrian@example.com,4106160814,1975,3,20,NB,0698,Guerrero Way Island,Leestad,Alaska,82541,HK,22.37066,114.10479,TR428712373396336072392313,030186635,1337152195.048818,HKD,66.178.65.54,22.29251097539074,114.79917130893841,Totam harum reprehenderit cumque dicta iusto.,emalulker,Rayla,Yaman,scottsonya@example.com,896.673.9859x206,1983,12,12,NB,640,Sezen Turnpike Valley,Akdenizhaven,New Hampshire,55807,KR,36.82167,128.63083,GB54LTQA33175360038826,078179565,1277012949.546916,KRW,89.54.159.146,36.93312333021521,128.22062111045236,Little mission society ground daughter.,353f9fb7-4972-41aa-b783-e5cc2429a505,1554823850.312794,1749678500.998721,PROCESSING,PAYMENT,142.8432,0.007,12751724.28,1821497101.67
0,leylizorlu,Erdibay,Akgündüz,halesherry@example.com,+90(604)638-6544x8924,2001,12,31,F,152,Beyda Court Terrace,Austinton,North Carolina,85326,GB,53.38333,-0.76667,TR902072324960246086826885,111465275,523510696.298933,GBP,166.55.254.16,52.41648274765399,-0.3710477655787072,Dignissimos possimus ipsa voluptates et maiores at.,natalie27,İbrahim,Charles,ohicks@example.org,+90(629)489-3909x929,1991,12,27,F,32090,Brittany Hill Streets,Hamiltonview,Georgia,48510,FR,48.79325,2.29275,GB95SMFY77412832041380,013551054,900535121.284425,EUR,157.103.193.208,48.00392475480252,1.8243208173193741,Smile conference song Mr current see talk.,687fc460-72e2-4098-bd05-36a2b2e11cf7,1068654566.608907,1749678505.680119,COMPLETED,PAYMENT,1.1135,0.8981,17871215.4,19899598.35
0,usnyder,Üçgül,Akgündüz,lisa87@example.com,(949)233-6651x759,1974,6,20,NB,9213,Wong Turnpike Via,West Brianna,Alabama,81954,US,40.60538,-73.75513,GB34AFBM12096301389268,020045045,1501061553.500645,USD,150.101.135.108,41.265167167954516,-74.56850748808061,Facere voluptates ex consequatur.,baslan,Paul,Duran,samahatguclu@example.net,0293 681 52 34,1967,12,29,M,967,Güçlü Port Pike,North Verimborough,Alaska,42402,MX,20.28527,-103.42897,TR743320825555972334864301,089010134,1029732401.048769,MXN,131.61.92.135,19.53077072425407,-103.07943428637695,Hic harum eos et. Labore debitis enim eaque voluptate.,5935e97c-c4e1-4e4a-b65c-0c741e11d9c9,1602111578.929654,1749678502.293418,PROCESSING,PAYMENT,19.6464,0.0509,16622223.95,326566860.61
1,mufit06,Deryanur,Gülen,kevinhenson@example.com,475.741.0868,1968,12,26,F,366,Stacy Turnpike Ports,West Michelle,Michigan,49668,CA,45.44868,-73.81669,TR875549538037773981607565,062324151,1172105406.559374,CAD,98.41.226.242,44.88383775222853,-74.21026514035356,Think as several. Without game challenge.,tagangulsezgin,Hasgül,Yüksel,narslan@example.org,245.596.3688x9478,1967,7,21,M,794,Kirby Key Summit,East Enginizchester,New Jersey,32934,AU,-25.54073,152.70493,GB23XGJF87059234448970,059872674,928647331.642367,AUD,125.119.94.185,-25.323264327841507,151.86591614186426,Recognize note though dark fund. Table why do support.,22d2f8b8-aac7-4338-9038-2c7e117b5326,1172105416.559374,1749678499.894653,COMPLETED,PAYMENT,1.043,0.9587,17209318.62,17949319.32
1,timothyflowers,Gilman,Çetin,jkisakurek@example.net,+90(629)8953512,1970,10,16,M,83432,Deborah Drive Forest,Ertaşport,Connecticut,73749,US,41.57721,-93.71133,TR350993258874231374783551,045950801,1395874116.86704,USD,20.241.18.5,41.68060282982041,-92.83499230489545,Section pay suffer lawyer for station.,jeffreylove,Alanalp,Huang,sfirat@example.com,0953 755 45 18,1951,12,28,NB,89667,Yüksel Cove Keys,East Taşkan,Michigan,83093,HK,22.37066,114.10479,GB17QALY81769798863108,077365752,717047916.56068,HKD,135.27.164.148,22.706837432801148,114.64385614447812,Father help actually heavy cultural.,69075878-7e05-4a7e-b58b-8fef26df0ac9,1395885496.86704,1749678502.719553,FAILED,PAYMENT,7.8334,0.1277,17444286.99,136648077.71
0,andrewsjudy,Durgadin,Ertaş,alyssa52@example.com,+90(250)177-8435x9761,1962,12,31,M,10592,Özsözlü Lock Shoal,East Tümkurt,South Carolina,05470,RU,53.93361,37.92792,TR060280108971392819435599,089975033,478216042.629781,RUB,132.62.155.151,53.85246704373075,37.32581247649203,Quia magnam illum magni incidunt animi.,onsalocalan,Örfiye,Yılmaz,rachelwaters@example.net,2766966686,2004,3,15,M,33488,Evans Forge Ports,New Büşranurmouth,Arizona,60387,ZA,-26.93366,29.24152,TR718837588094892893110280,126028348,924418162.462447,ZAR,27.48.124.185,-27.55554269406486,28.663863550509177,Quis magni enim temporibus iste optio.,f3dc71a6-0265-45b0-9a76-18775ae6cbba,1437019641.707695,1749678505.982177,PENDING,PAYMENT,0.2072,4.8253,17495399.27,3625046.73
1,emichael,Özdoğdu,Şafak,cmartin@example.com,333.496.6752x095,1962,1,19,NB,347,Ercihan Port Crest,Michaelville,Kentucky,25389,KR,36.20389,127.08472,TR574113539996331455225063,072387175,1664793737.582719,KRW,155.127.128.201,36.48403771921953,127.42678027791233,Vero illo consequatur necessitatibus totam sit aliquid.,cedide92,April,Kelly,akalanihsanoglu@example.com,(234)960-8320x60836,1946,7,27,NB,2402,Hüryaşar Corner Gardens,North Cannur,Pennsylvania,79788,JP,35.8,137.23333,TR178319710765648219816630,040595724,685169344.652968,JPY,140.128.161.165,36.576125563567004,137.89433309612042,Alias libero nihil aperiam. Voluptatum eos sit temporibus.,83e8f9e4-7aa1-4755-a038-9bca32618721,1664811747.582719,1749678498.524602,PENDING,PAYMENT,0.0978,10.2205,20315787.02,1986883.97
0,akaraltinbike,Salkın,Webb,sernur68@example.com,435-917-0632x476,1974,9,20,F,3185,Karen Club Trail,Port Ergener,West Virginia,48595,NZ,-38.65333,178.00417,GB76TKWO55245658794538,063241291,1191461539.929585,NZD,204.164.146.208,-38.851461130668326,177.0287590043683,Exercitationem molestias consequuntur maxime.,joshuahubbard,Muktedir,Arsoy,melaniecastillo@example.org,+1-204-809-7283,1968,7,8,NB,145,Jeffrey Trafficway Turnpike,Belgizarchester,New York,98587,CN,46.51872,86.00214,TR588409078693669471646261,080741305,619843467.387491,CNY,109.111.12.77,46.925462764965,86.33974616942554,Nor unit artist into best site year loss.,883307a3-aada-4ae4-8d1b-42903e2bba5d,1412196518.67399,1749678505.806811,CANCELLED,PAYMENT,4.601,0.2173,13293560.72,61163672.87
