FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
1,zenginmecit,Meryeme,Durdu,cjuarez@example.com,02819938360,1986,3,4,NB,71303,Sevla Spring Neck,Rodriguezfurt,North Dakota,03697,FR,43.71032,-1.05366,TR323519370950468762898271,030254981,1217905931.273452,EUR,162.48.97.68,42.952062249870224,-1.2363408935875484,For rise state about billion market.,castillochad,Mario,Yıldırım,izgu85@example.com,823 6 517,1954,6,6,F,98791,Omaca Ford Bypass,New Philliphaven,Utah,72579,BR,-4.42472,-41.45861,TR970771897589792237306325,050228573,810796946.569212,BRL,22.188.223.138,-4.65652266812972,-41.501690931168,Direction record car approach far.,59b2c305-f649-4076-9877-92ce06cc9743,1217924181.273452,1749678429.321808,COMPLETED,PAYMENT,4.4185,0.2263,17516616.4,77397169.56
1,ashley14,Oliver,Fırat,martinbrennan@example.com,07492650799,1945,5,14,M,62255,Jon Dam Plains,Katelynberg,South Carolina,44663,BR,-10.90889,-37.03861,TR043783303649642169195921,071768766,1702213645.520122,BRL,59.57.12.215,-11.668340076664823,-36.92804068766482,Their decade nor quickly system.,rodgersmichael,Richard,Korutürk,oguclu@example.org,(567)173 3621,1948,8,3,F,28892,Amanda Locks Crossroad,New Maksüdebury,South Dakota,15161,CN,27.92333,118.53333,TR823373737240694546497885,023443233,1113192967.459723,CNY,82.174.5.90,27.803411658319114,118.02534566353316,Temporibus blanditiis laboriosam unde earum omnis officia.,4f246241-9d73-41a8-a252-2547a114ef78,1702213665.520122,1749678428.105745,PENDING,PAYMENT,1.7757,0.5632,24305886.66,43159962.94
0,andersoncynthia,Marilyn,Akça,sevketakar@example.org,+90(969)079-7597x1459,1972,8,8,M,899,Moore Points Mountain,Daisymouth,Nevada,34101,JP,35.0,136.51667,TR523247079972266820280689,061140747,992635783.147771,JPY,83.229.36.248,34.646218930522764,136.9332078905078,Molestiae aperiam sequi aliquid velit fuga repudiandae.,isanchez,Aydınbey,Lynn,kbridges@example.net,763 2 060,1995,9,23,F,69919,Kâzime Coves Square,Lake Cynthia,Maryland,84642,ZA,-26.93366,29.24152,GB65KQCA21622242274222,023152825,790206129.445964,ZAR,155.2.191.109,-27.502317607803395,29.527367778551927,Easy its history control personal deal.,e7bb9dcb-c254-421d-96e9-6b0b007f4015,1158931104.137805,1749678427.951504,PROCESSING,PAYMENT,0.1318,7.5873,14279257.84,1882006.18
0,fergusonerica,Mükrüme,Mccann,temirhandemirel@example.org,+90(183)092-0264x766,1970,11,6,F,174,Brian Locks Ports,New Victoria,North Dakota,67268,ZA,-24.19436,29.00974,TR182822560187501799445999,088750178,1539362429.020524,ZAR,105.240.230.178,-24.082756593447343,28.13950834853344,A nihil iste ipsa quae exercitationem.,kocabasguclu,Deniz,Kısakürek,jacquelinedonovan@example.org,+90(055)801-1241x859,1994,2,5,NB,72259,Güçlü Lane Hills,North Kimberly,Michigan,49079,FR,43.2907,5.4384,GB16BVSN16835630382364,106333901,1148344433.530384,EUR,219.44.166.48,42.51256720028664,4.7576899137247715,Could all hope nature environmental beat produce society.,340dbc02-3284-4e42-b5e3-9767cdf88b02,1549595446.624622,1749678432.373473,CANCELLED,PAYMENT,0.0607,16.4834,17927424.63,1088194.68
1,patriciagarcia,James,Demirel,gutierrezkatherine@example.org,405.661.9073,1976,10,21,M,100,Yılmaz Overpass Plaza,Özdoğduburgh,Kansas,31993,RU,43.35071,46.10925,GB65MTTR79562047726242,091386238,1725180730.978398,RUB,92.246.26.136,43.22009076464253,46.98319778878941,Pick their resource long.,musemma24,Kayla,Park,dumanlierbil@example.net,761-823-0209x0721,2001,9,2,M,1126,David Parks Isle,Tevetoğluton,Tennessee,01680,BR,-8.28333,-35.03333,GB85BZWT78839030367847,073977092,936402382.738028,BRL,206.103.34.248,-8.962895661839578,-35.38245054635714,Suggest to local.,4d9dae12-d910-4e19-9aeb-f2924a017545,1725198800.978398,1749678429.330109,PROCESSING,PAYMENT,0.0556,18.0009,18821439.74,1046472.05
0,tuncboga82,Elifnur,Murphy,risalet88@example.net,+90(395)124-5468x1017,1970,2,10,NB,64320,Mazlum Trail Tunnel,Pearsonbury,South Dakota,33582,GB,53.69786,-2.68758,TR592923184608613179483001,016742462,975433962.084394,GBP,96.40.30.145,54.07398270796054,-2.1036080592126436,Thus card two strategy situation.,kanpulat91,Jimmy,Alemdar,subutiyebilgin@example.net,+90(271)251-1473x435,1987,5,28,F,87693,Ahsen Motorway Manors,Sarıcabayville,New Mexico,35747,AU,-38.16604,145.13643,GB12DFEQ64130501813966,043381401,1665420704.217123,AUD,196.53.158.187,-37.29410960117735,145.90297045941116,Culpa nesciunt accusamus voluptatum dolor ex quam.,186b9439-9b8d-4d7f-acc7-420c25f8febd,1735098904.709651,1749678426.382248,PROCESSING,PAYMENT,1.809,0.5528,18992105.68,34356719.18
0,housepatricia,Tali,Arslan,uarsoy@example.org,818-500-3553,1967,2,20,F,9717,Mitchell Lane Oval,West Martin,Mississippi,50689,CH,46.18396,6.10237,TR369748329778478644351483,054834840,1717054547.689838,CHF,6.18.134.197,47.0872721721692,6.039417332180974,Iure corrupti rerum.,dfuentes,Jessica,Gibson,fbarnes@example.com,0259-367 4849,1948,9,13,NB,488,Çamurcuoğlu Isle Summit,Durmuşfort,California,30225,BR,-8.76194,-63.90389,GB59HIGA94203118472287,019524027,1507548181.2524,BRL,102.19.142.144,-8.539607668985813,-63.433514536124115,Sit et repudiandae explicabo. Unde autem ipsam accusamus.,31718e12-ee08-48a1-b10c-78614790bf1b,1717062027.689838,1749678429.060487,FAILED,PAYMENT,3.9262,0.2547,19418067.5,76239216.62
0,hendersonkimberly,Derek,Eraslan,holly93@example.com,926.675.7710,1961,11,1,NB,64909,Dumanlı Overpass Plains,Robertsfurt,Alabama,94859,TR,37.05944,37.3825,GB61KHLG17259368244753,056578324,1699084144.913531,TRY,91.119.253.234,38.02346298305711,37.320429210003425,Minima ea id.,akcaergonul,İlmafer,Akçay,iaksu@example.com,355 5 254,1986,4,22,NB,0522,Richard Squares Roads,Lake Alexandru,Wyoming,36557,MX,20.28527,-103.42897,GB69GKIO78119493278136,052816666,984417089.249372,MXN,211.107.206.46,20.12667082982402,-104.38601413334487,Suscipit nobis neque beatae.,82d7c5fd-a75f-480c-8d7b-e416c73351c2,1716142136.633368,1749678432.694096,PENDING,PAYMENT,3.6877,0.2712,10359765.15,38203705.94
0,durrusehvarhancer,Nurdeniz,Jensen,demirdoguhan@example.org,03407414991,1953,8,19,F,727,Stephen Forest Mountain,East Arpağton,Kentucky,48235,NZ,-44.39672,171.25364,TR448008984071361321000585,045108093,475176124.847099,NZD,215.251.51.197,-44.46358464531497,171.75270057731223,Actually field visit live.,sadiyekisakurek,Aşir,Tarhan,christophersmith@example.com,705-523-2340,1948,2,10,F,7937,Tutkun Radial Plains,West Öktürkberg,South Dakota,11186,DE,52.2,8.63333,GB68XDRW44663129587067,126847749,1035670505.722784,EUR,105.191.58.206,52.72227881715235,9.439620768292688,Saepe totam facere sint sed nihil architecto.,67785762-3c9e-441a-8b61-9f998c2360a5,1496563113.889107,1749678425.301124,FAILED,PAYMENT,0.5864,1.7052,15382555.68,9020330.65
1,shannon48,Cantez,Carter,gulluhansoylu@example.com,391.883.4715,1984,2,12,NB,10990,Zümre Run Oval,Andreville,Tennessee,23057,NZ,-38.65333,178.00417,GB04COBV45228129989163,095877808,1402892136.63502,NZD,111.113.228.118,-37.860293622473804,177.5202055015765,Peace available goal save some case.,feryaskisakurek,Michelle,Gül,ihsanoglusadittin@example.com,179 1 914,1968,12,5,NB,35956,Kelly Prairie Row,New Ufukay,California,94339,AU,-33.79176,151.08057,GB20SWPP07591669926406,050606784,1361105898.725295,AUD,45.128.6.66,-33.482409442557,150.6919187219512,Vitae maxime necessitatibus porro placeat beatae.,7763b906-c5f8-4159-b114-955918bb4007,1402907536.63502,1749678432.319208,COMPLETED,PAYMENT,0.9527,1.0496,16924711.93,16124173.06
