FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,durmuscanberk,Narhanim,Yılmaz,pgulen@example.org,(597)820-4235x411,1986,3,15,F,895,Matthew Ports Brook,South April,Montana,58475,US,39.72943,-104.83192,GB64BJUF49257000743024,090985177,561401047.761797,USD,117.242.53.33,39.925679117119294,-105.03792430373097,Explain possible southern population.,aysunasafak,Feyzin,Hall,erdogansemat@example.com,(963)269 6943,1981,7,13,NB,5000,Adasal Valley Well,Nurdenizview,Kansas,81996,CN,37.19723,122.05228,TR313389882222951372773670,069714625,1475588219.082347,CNY,78.202.181.93,36.793986473445706,121.35756851896532,Voluptas consequuntur fuga numquam accusamus odit ut.,6d9dfcdd-34c0-460d-a261-db86c216ec4a,1638806963.752799,1749636963.264822,PROCESSING,PAYMENT,6.8681,0.1456,15672121.15,107637695.27
0,mario67,Ticen,Duran,phillipspeter@example.com,+90(276)085-7019x674,1949,5,23,F,187,Zorlu Ports Meadow,Lake David,Oregon,60143,TR,39.22493,42.85693,GB88PDXU54555051076069,027356054,810775756.139421,TRY,165.155.102.66,38.89503794200374,42.58476012544678,Officia provident voluptatum quos recusandae assumenda.,arsoysemsinisa,Miyesser,Smith,maryparker@example.com,(148)457 1915,1971,6,29,F,17137,Dumanlı Ports Creek,Eraslanfort,New Hampshire,87701,BR,-8.76194,-63.90389,TR855958664562909795873940,052117844,1508814182.906489,BRL,11.253.170.119,-9.550805077043252,-64.81657249818124,Quidem soluta maxime id fuga sint.,1b366a76-d565-45c9-8c6a-8acd2c6f046e,1530229756.311597,1749636962.705324,COMPLETED,PAYMENT,0.726,1.3774,16440464.53,11935777.25
0,feryas83,Theresa,Scott,patrick15@example.com,337-282-8485,1970,2,17,M,0039,Jaime Village Manors,North Şehzamouth,South Dakota,17651,MX,19.32889,-99.32556,GB72OGTL43537573298405,046983385,1587344993.925354,MXN,26.201.99.103,19.330238651113074,-99.41855417097094,Laugh draw popular carry.,hyuksel,Patrick,Şama,jdavis@example.org,(473)900 2304,1995,11,3,NB,5015,Michael Unions Shoals,East Victor,Maine,76720,NL,52.09,5.23333,TR897114472045023782850402,060839758,1344127343.029279,EUR,137.232.15.29,52.5645352431004,6.139806909391695,Adipisci odio velit cum nihil.,89157806-18c5-4128-a635-bedffe300377,1605762069.638801,1749636962.410416,PROCESSING,PAYMENT,0.0446,22.4431,16793298.82,748981.13
1,wmoore,Güçyeter,Patterson,alazmanco@example.com,+90 (195) 1446307,1958,3,23,NB,048,Rogers Vista Terrace,Port Josephfurt,Utah,45803,NZ,-38.65333,178.00417,TR089441067355586691257347,087531563,727574659.943205,NZD,81.172.7.166,10.916885391435727,145.64154194806332,Daughter see film matter.,leslie12,Stephanie,Hawkins,wardisaac@example.com,+90(225)7340614,1947,7,4,F,886,Tracy Circles Springs,Kempchester,Michigan,95159,IN,21.34222,71.30633,TR422594028160415065287687,112233529,923978410.931609,INR,153.201.183.123,54.74733430098064,137.6138520665774,Table fight minute. Soldier kitchen treat by.,5db8f691-80bc-4b5a-805b-a41c61807ffa,1571748789.640019,1749636966.275099,FAILED,PAYMENT,46.8305,0.0214,12638948.89,591888295.99
1,donna13,Cannur,Şensoy,ecunningham@example.net,900 3 543,1958,8,3,M,88984,Sheryl Union Lake,North Kezban,Illinois,51983,MX,17.06542,-96.72365,TR961515315097889736614131,051777515,1564777564.69907,MXN,99.237.197.63,2.37972841498717,-111.65734665949887,Neque beatae impedit magnam sit fugit reprehenderit enim.,janet66,Jeffery,George,yukselatnan@example.org,+90(710)5795217,1988,6,14,NB,91212,Badegül Extensions Plain,Ülkerfurt,Colorado,56315,MX,20.28527,-103.42897,GB56RWYT89169053818372,023199134,1486047638.273857,MXN,86.47.71.67,36.29137940688659,-140.79281398237697,Dolores facere sunt vitae reiciendis sint rem.,e1ca838d-8d78-4184-86df-ef25c9aa4245,1594926027.628937,1749636964.895756,COMPLETED,PAYMENT,1.0,1.0,12079143.31,12079143.31
0,kisakurekyargi,Korkmazalp,Shea,elizabeth58@example.com,874-621-3905,1982,3,13,M,0121,Benjamin Gardens Inlet,East Görklü,Idaho,08353,AU,-34.88422,150.60036,TR442900195809537592312267,023789683,1311274733.03158,AUD,107.118.121.235,-34.45227395505984,151.03733735879746,Country move site ahead tax.,pehlilhayrioglu,Cavit,Sezgin,justin17@example.net,0501-512 1887,1968,8,26,F,34933,Mike Hills Circle,Şuaypstad,Illinois,95696,FR,45.69558,4.7934,TR886611627086585951663156,024813626,1310812893.183574,EUR,187.208.61.31,45.87673580736933,4.5475417822734485,Attention board good state ask floor.,9892b71b-4bc6-42e9-9812-23931dc168da,1577155596.325878,1749636961.135332,PENDING,PAYMENT,0.6155,1.6246,16761060.96,10316433.02
0,qyoung,Benek,Öcalan,johnsonapril@example.net,355 6 525,1947,11,22,F,47157,Laurie Valleys Manor,Hayrioğlustad,Rhode Island,38889,JP,36.65,138.31667,TR953709323076829741405279,055296348,1340228609.067509,JPY,83.235.241.134,37.42107045235824,138.8355641110854,Spring now alone sometimes instead involve detail.,esimihsanoglu,Belkize,Bennett,bmendez@example.org,0225-618 4646,1966,7,3,M,53623,Ahter Tunnel Rue,Port Besey,Hawaii,36623,HK,22.37066,114.10479,GB27SZNO43519117853084,012451155,715675372.156454,HKD,210.25.14.190,22.414897136488587,115.08788491305616,Deserunt eius magni hic. Impedit natus aliquid.,54d9f53f-c9f5-45a5-8524-032aac206eea,1431332320.72279,1749636964.967371,PENDING,PAYMENT,0.0716,13.9762,14740466.44,1055417.4
1,paul01,Avşin,Gül,paslan@example.com,0444 519 63 05,1975,11,22,F,099,Maldonado Bypass Camp,Havseburgh,Utah,56109,JP,33.3213,130.94098,TR141200333979082544880741,128045934,818274063.264813,JPY,194.16.138.220,58.68855736508969,147.09163061145452,Best list hot deal.,ksama,Shannon,Sakarya,ilalmis52@example.net,(475)602 3923,1989,11,3,F,6643,Yıldırım Ridges River,Lake Mary,Montana,04578,FR,46.67535,5.55575,TR607714996983324117579468,125307280,860309424.833885,EUR,207.105.28.16,68.90095265916682,-34.66821544900091,Fuga omnis reiciendis adipisci dignissimos iste.,e4412e90-d168-4b3e-9eaa-109731f13f8f,973473525.910434,1749636967.162577,PENDING,PAYMENT,0.008,125.065,12523150.57,100185.2
0,jonesamanda,Mengüç,Mitchell,jsezer@example.net,0862 636 61 78,1960,3,12,F,9196,Heather Flats Expressway,West Mümtazemouth,Nevada,91405,CH,47.30997,8.52462,TR135886918060625721029991,084008426,1484491234.42175,CHF,141.69.255.102,46.32315708807471,8.325348627070657,Gas message each upon you quality everyone decide.,hernandezmary,Akatay,Akçay,sezergokce@example.org,280-486-3063x556,1974,12,20,M,82543,Sencar Islands Causeway,Yeneralhaven,Wisconsin,36839,FR,49.28669,1.00288,GB14IFTL67145833538369,053362805,645851907.131993,EUR,36.87.59.208,49.75661142698458,1.9843116290728187,Asperiores esse voluptate in dolorem distinctio.,80c05ad1-a9d4-42a5-81d5-b25481f70237,1536134448.32344,1749636960.484147,COMPLETED,PAYMENT,0.8886,1.1254,17897960.87,15904128.03
1,gulendemiryurek,Connie,Gül,wrogers@example.com,989 4 869,1949,1,3,F,788,Akça Fields Roads,New Ferahdiba,New York,92698,US,41.55838,-81.56929,GB83XIBS63672002737945,062213770,537922251.839473,USD,7.251.96.186,55.9610283638969,-145.50258458633454,Quidem quidem aliquam voluptates quo.,tunguczengin,Cenan,Brandt,gulalmus@example.com,(118)067 1537,1953,12,23,NB,652,Brian Parks Via,East Bayzettin,Maine,83891,FR,46.32313,-0.45877,GB59LBCK59366531438187,016109335,1403967778.576352,EUR,105.8.113.110,-68.24836685783802,147.52669677285587,Fund fear threat person skill.,3b5f685b-8489-452e-af97-36103925533c,1426284049.694571,1749636967.415995,FAILED,PAYMENT,0.8754,1.1423,14313789.61,12530291.42
