FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
1,acostasteven,Philip,Eraslan,mariaraymond@example.org,001-564-577-0124x6374,1974,10,7,NB,5385,Phillip Expressway Knolls,Zenginmouth,Louisiana,29799,ZA,-26.93366,29.24152,TR880382648353127427567154,049405475,1635095781.935815,ZAR,122.17.249.245,-27.338662070392544,28.82992787544571,Everyone media result great including prepare.,xallen,Marie,Tucker,talicamurcuoglu@example.org,+90(477)6506696,1961,10,26,F,8020,Adams Motorway Radial,Port Ömür,Washington,17359,RU,55.62047,37.49338,TR612522318899013214204219,056541542,1438040977.801327,RUB,44.195.223.93,55.97744956948316,36.81547021293243,Nemo eligendi veritatis ex. Dicta vel esse fuga.,b62bb20f-c1cb-4530-80a4-32499b5deeb7,1635107551.935815,1749678520.838002,CANCELLED,PAYMENT,4.8253,0.2072,24739850.12,119377198.78
1,enesduran,Amanda,Cobb,selminsafak@example.com,+90 (247) 9848992,1953,10,2,NB,489,Tanyu Grove Place,Harbinazmouth,Nebraska,16311,RU,57.30185,39.85331,GB84ZEBJ05677435016703,117532746,1716100307.641395,RUB,93.135.77.56,56.37826512955668,40.34226178037215,Base week outside raise recently.,jonesvanessa,Nasiba,Ryan,sakaryabusra@example.net,609.511.3041x59303,1953,6,22,NB,72244,Eşref Crossing Pine,Vecidemouth,California,57599,KR,37.1759,128.9889,TR167498498592296066582760,026219574,1550130289.654266,KRW,170.87.110.174,36.776912695663825,128.0344114998883,Provident ab officia animi.,263bd4ee-bcd4-460c-9ad3-4cb5a517b3bf,1716116208.641395,1749678519.476299,FAILED,PAYMENT,16.0708,0.0622,16577421.16,266412419.98
1,williamgiles,Brandon,Thomas,nurbanu16@example.com,+90(335)958-7427x218,1959,11,13,F,122,Cummings Brook Forges,Port Gürarda,Colorado,13540,IN,15.5439,73.7553,GB43GGQP98534329979515,061107625,1670818637.143934,INR,12.255.162.228,15.065435964754796,74.34222956010122,Close speech natural its across movement.,ocalanucan,Ferhan,Öcalan,andreadams@example.org,0238 386 62 39,1990,12,10,NB,8770,Sebigül Junctions Manor,Alexisport,Utah,05404,IN,25.92127,86.79271,GB04TLTP19128830149149,039325976,501722469.576391,INR,176.37.254.248,26.298124883568924,86.27443681000815,Room certain red reason push.,a4837c27-82f0-4b44-bcbd-261734607591,1670833087.143934,1749678519.665584,PROCESSING,PAYMENT,1.0,1.0,24409067.1,24409067.1
0,divansener,Katherine,Davis,angela52@example.org,+90 (974) 5685729,1967,11,9,M,3429,Crawford Mews Squares,Hallville,Iowa,27610,NL,52.14,5.58472,TR473244691178452516978067,024945769,1458683714.512641,EUR,84.138.218.169,52.84288086241335,4.644904296247065,Age wonder tend about hope figure.,aakcay,Danielle,Love,mejiadebra@example.com,678-303-2419x6499,1984,10,23,F,279,Beyhatun Burgs Walk,Mançoland,Wisconsin,61220,IN,20.88098,75.11937,GB83QQWV12793937401111,085957013,1301210265.257545,INR,43.91.168.195,20.936015167663975,76.05020940881627,Whatever though difficult garden now far have around.,082adf2c-4f75-4cc3-b478-9f7d2661c6d3,1673170534.790354,1749678523.962821,COMPLETED,PAYMENT,79.8577,0.0125,16723623.82,1335510133.93
0,aygutalp60,Dolun,Şensoy,richardcastillo@example.net,(825)517-7806,1964,4,7,NB,674,Gabrielle Mountains Ranch,Lake Aran,Maine,84619,JP,34.61667,135.6,GB94OJEW68666407174424,042992396,1126814793.993993,JPY,218.212.210.230,35.53735346291322,136.17417296908758,Because movement between tonight. Decide teach sit society.,jose66,Bellisan,Akçay,moranrobert@example.com,+90(656)677-2830x0804,1974,11,29,NB,06392,Durmuş Common Lakes,Zorluside,Kansas,13999,BR,-25.42778,-49.27306,TR401791604151749466709043,036397567,1221341602.674613,BRL,195.219.142.88,-25.27049974144713,-49.730995559475716,Well benefit century realize land enjoy.,d0aeed52-df42-4311-aefa-4d2d1aeb6fe4,1580400514.301476,1749678520.259666,CANCELLED,PAYMENT,0.0353,28.3049,14386574.27,507846.07
0,semsinisa35,Tandoğdu,Bryant,lhancer@example.com,(431)667 0591,1991,2,10,NB,4229,Akif Locks Fork,Jamesview,Vermont,85004,BR,-22.53722,-42.98194,TR279234617341584269508250,039432270,1680303290.159986,BRL,56.80.156.212,-21.57916998606448,-42.91534203080642,Believe entire style government try figure.,manningdustin,Brooke,Soylu,phelpscheryl@example.org,+90(997)5622366,2003,5,13,F,2960,Hicks Street Gateway,Fetullahmouth,Washington,02503,KR,37.1759,128.9889,TR972484067258406777538634,019128889,1626463201.17698,KRW,55.145.184.182,36.83142384723477,128.92962484742543,Iste vitae unde. Enim tempora est consectetur ad quos est.,db78c7e7-1fea-4baf-9706-dfcf60dae2f1,1680314170.159986,1749678517.823034,PENDING,PAYMENT,289.2894,0.0035,19454461.98,5627969633.52
0,mirbadinyuksel,Gökçe,Durmuş,fmiller@example.net,0909 249 54 68,1985,9,17,M,40411,Michael Walks River,Port Marcusstad,Georgia,85358,KR,36.82167,128.63083,GB72SPMS09415197064182,024501349,1474177928.962371,KRW,151.69.143.44,36.551402971197525,129.18681332459076,Trouble attention civil store.,gbilge,Muhyettin,Türk,qkoruturk@example.org,512-735-9068x8131,1968,7,10,NB,0750,Carly Course Lock,İnönüfort,California,86283,NZ,-38.65333,178.00417,GB92CVPN32647992343171,077714073,1685748125.647762,NZD,121.197.69.47,-38.35055284923099,178.8985641650651,Worry bring social grow ten minute system.,5eec0d5d-71d5-49b5-908e-db0b9682f7c2,1703366444.989561,1749678521.279434,CANCELLED,PAYMENT,0.0013,749.5822,12948755.73,16833.38
1,jessica02,Melikkan,Hayrioğlu,pittmanscott@example.net,+1-828-729-8884x480,1971,6,1,NB,572,Yüksel Ranch Cove,Lake Cannurton,Georgia,20778,JP,34.75856,136.13108,TR559033583082897735169437,091031130,1255273686.585556,JPY,214.8.55.139,35.278850540366925,135.54457402061226,Play else question group several.,xirwin,Adriana,Tarhan,dhoffman@example.net,+1-469-502-8726x27894,1982,3,6,NB,5559,Fuentes Passage Prairie,South Donnabury,Oklahoma,50204,CN,37.30553,120.82747,GB54LPWD11674904984402,073343529,528074276.809956,CNY,90.197.114.246,38.08184034411907,119.96331958618597,With information later lay good.,ea716541-8fbc-4ccb-9e4f-114fe32ae1f2,1255273776.585556,1749678524.291849,CANCELLED,PAYMENT,0.0627,15.9404,16993161.12,1065471.2
1,josephbecker,Debbie,Şener,ertuncayinonu@example.org,232.619.7342,1948,9,11,NB,3371,Bradley Parkways Lodge,North Örik,Utah,17993,AU,-33.79176,151.08057,GB54UAJM77866458196394,065251124,1350682395.821301,AUD,25.107.98.67,-33.004241013560026,150.22288310203666,Accusantium magnam assumenda eveniet deleniti rem.,tyilmaz,Stephen,Mason,hayriogluduyguhan@example.net,001-835-383-5970x00354,1967,6,30,M,648,Soylu Inlet Trace,New Johnnyborough,Oklahoma,71392,MX,19.8173,-97.35992,TR210145893689044977258988,108343711,1213149779.985806,MXN,111.87.38.19,20.466350038452394,-96.44365680168384,Forward might choose son.,8804c450-d335-43b9-af58-23e6f66cd64a,1350697775.821301,1749678517.149548,PENDING,PAYMENT,13.8141,0.0724,16112704.42,222582510.13
0,salimet28,Robert,Çetin,atatore15@example.org,+90(458)529-5289x0294,1960,6,21,F,3151,Gutierrez Corners Turnpike,New Joelstad,Alaska,56399,GB,51.39148,-0.29825,GB61DZKH23258909523484,110630551,1600909018.548124,GBP,189.58.29.177,50.97009866872042,-0.7362587200211567,Laborum mollitia saepe qui.,williamscharles,Uluğbey,Durdu,cabreradonald@example.net,159 1 266,1951,5,29,F,37607,Eraslan Court Estates,New Amber,Arkansas,72181,CA,43.86682,-79.2663,TR684218349047916849365637,013011934,1243628101.291575,CAD,73.126.181.174,42.969501133281724,-78.7584787771336,Laboriosam praesentium porro beatae eum.,14409d24-e30b-4a5f-9fac-73b39651f0ea,1650969779.249839,1749678524.194346,FAILED,PAYMENT,1.7343,0.5766,15253622.0,26454356.63
