FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,tiginulker,Mary,Ellis,ortegabryan@example.com,+1-666-973-6964x30652,1965,2,21,M,8364,Erenalp Curve Trail,New Mehrigül,Alabama,27571,NL,52.14,5.58472,TR469590997869876746129296,045023385,722851812.451708,EUR,94.206.38.206,52.11376066813427,6.006810918404563,Fugit asperiores vitae ea quia veritatis.,simsyesenia,Michael,Crawford,bondterry@example.org,+90 (181) 1616151,1998,12,18,NB,4792,Thompson Streets Knoll,North Destinymouth,Wisconsin,62667,CA,45.4473,-73.75335,GB54WWEL92984716314069,032438488,699711172.612207,CAD,140.39.232.250,46.20691919434123,-73.51095409305326,Thank about appear in better local inside no.,c318769a-56ec-48bd-84a2-6801d5f39289,1251173958.409702,1749678484.414508,CANCELLED,PAYMENT,1.5576,0.642,19770902.39,30795157.56
0,uhayrioglu,Victoria,Akçay,ronnie28@example.org,001-903-840-6132,1948,11,5,M,1713,James Rapids Mission,South James,Minnesota,12897,NZ,-44.39672,171.25364,TR797905827224400964278910,020189561,696122589.579691,NZD,139.253.4.244,-44.43382473349527,170.92187707976183,Sit corporis nemo fuga. Animi officia modi eveniet.,rweeks,Sançar,Güçlü,semrin37@example.com,(497)406 9957,1955,10,11,M,6143,Mendez Lake Junctions,Lake Karenmouth,Montana,38218,CN,27.92333,118.53333,TR484506384035270167465516,054902484,672267915.653794,CNY,77.163.201.45,28.772244301701917,118.3708120911949,West unit interesting team kind exactly.,a75f7272-5b2e-4347-934f-7f31a8b54779,1454507969.901236,1749678482.238042,FAILED,PAYMENT,4.601,0.2173,12232702.41,56282663.79
0,ryan81,Michael,Erdoğan,inonucogay@example.net,(598)867-0256,1959,8,16,F,2146,Hayrioğlu Common Island,North Jamieshire,West Virginia,20928,CN,35.64889,117.27583,GB12JJVA31305998771385,026458225,1714995441.04602,CNY,47.239.204.108,36.154075170398634,116.6890392980167,Statement now oil happen growth finish trial.,hawkinsjohn,Şahmettin,Akça,sensoygurelcem@example.org,+90 (008) 1747233,1955,1,19,F,337,Şafak Common Valley,West Şefiye,New Mexico,49116,NL,51.65333,5.2875,GB46TWXQ52607373126578,017053927,1253034606.997982,EUR,218.147.90.55,52.048610653974066,5.249247966952973,Vel alias perspiciatis ut alias molestiae.,37da578e-41da-4fed-ae73-8541d17624db,1727981409.66169,1749678482.420942,PROCESSING,PAYMENT,0.1275,7.8458,12511269.18,1595186.82
0,ralphdixon,Maksur,Campos,kendra58@example.net,935-941-4046,1998,1,22,NB,58565,Brandon Stravenue Station,North Josephview,South Dakota,20989,CN,27.85,112.9,GB77RBIU85755884932871,045090790,1133606185.795923,CNY,165.233.239.90,27.20342735530589,113.58749932789723,Similar class play near. Education western talk walk.,ccorlu,Ismık,Klein,henife48@example.net,+1-865-589-0165,1968,2,10,F,4056,Tiffany Locks Via,New Karataşbury,Nevada,29358,DE,49.13645,8.91229,TR415794038101216465016309,127059604,1029261894.265867,EUR,66.42.5.186,48.78677060576043,8.337369171811018,Development land cup have experience available game.,1c4c7f56-76f7-4f0c-a63c-3238e3bdcf23,1390822062.482738,1749678487.858166,FAILED,PAYMENT,0.1275,7.8458,17921259.54,2284960.59
0,tayyibeertas,Ünübol,Akdeniz,johnnymathews@example.org,(231)368-5328x45584,1961,5,31,NB,1844,Demirel Trace Creek,Port Mükramin,Maryland,86018,DE,48.73218,11.18709,TR696143425373059712671071,034124651,476948730.544275,EUR,125.214.160.161,49.535392425286965,11.810118902765248,Center writer international dark pressure who run alone.,necilal06,Michelle,Gül,cetingulev@example.net,(299)708-8223x73543,1963,2,21,NB,28620,Andersen Trafficway Plaza,Nelsonberg,New Hampshire,56448,NZ,-44.39672,171.25364,GB81KAOP50844542277285,115857724,1574251712.852784,NZD,85.152.92.24,-44.561124167841506,171.8138172799049,Thing source federal picture.,433dc5a7-1637-4570-bffd-ffdf3223ec4a,1677807724.112932,1749678484.389308,CANCELLED,PAYMENT,1.7052,0.5864,19179638.45,32705119.48
0,dilderhayrioglu,Sencar,Simpson,ulkerfeyha@example.org,+90 (443) 4437388,1955,10,2,NB,86494,Firdevis Fork Flats,Timothytown,Indiana,66683,RU,43.35071,46.10925,TR683961186594695885275709,119477016,645279279.194226,RUB,114.203.166.92,42.574820017854535,45.92685545287012,Ex magnam quae numquam inventore eius iusto.,katrinaroberts,Rachel,Şener,ertastalibe@example.net,296 9 936,1945,1,23,F,1856,Aynilhayat Coves Harbor,Knightville,South Dakota,31995,NZ,-38.65333,178.00417,TR922110071397592902722409,055327330,1035479503.024042,NZD,170.151.238.52,-38.605206631727484,178.9029854811547,Appear could life. Tell arm technology agree.,4358258a-20de-41f1-bd0f-3b41474049ab,1543252998.443999,1749678481.632195,FAILED,PAYMENT,0.0214,46.6425,10620906.21,227287.39
1,gulbeyangulen,İlsu,Şener,kaiserdavid@example.net,211.273.1038x33857,1949,7,8,F,8735,Javier Ranch Summit,Brightland,Idaho,31541,ZA,-26.93366,29.24152,GB83JAJR42996385309686,048837002,1709040565.090961,ZAR,119.227.67.121,-27.27119182076755,28.54611749913769,Tempora nostrum placeat. Deserunt impedit ipsum saepe.,joshua79,Angela,Collins,isaacwilliams@example.org,+1-535-484-8897x263,1997,5,20,M,28713,Morris River Viaduct,Erdursunton,South Dakota,49563,RU,54.48147,53.47103,TR726585267912676190859677,011306405,1611808456.60637,RUB,129.130.245.158,55.0123712740612,52.94500148995676,Half risk rise television civil.,f40c53eb-721c-4713-a5f8-9f4f77ddcc50,1709049275.090961,1749678484.460746,COMPLETED,PAYMENT,4.8253,0.2072,24331468.13,117406633.17
1,ngulen,Sarah,Hale,kimpatel@example.com,+90 (940) 3672488,1948,1,30,NB,764,Destiny Street Garden,South Ummanside,Oregon,82765,NZ,-38.65333,178.00417,TR648451276798646158136289,049730111,1636194258.881673,NZD,1.17.253.220,-37.728532374762146,177.27689784770868,Officer check until amount really item hair.,konguralpbilge,Şahat,Erdoğan,padilladoris@example.org,+90 (775) 7018399,2002,11,26,M,3146,Victor Ways Tunnel,East Shannonhaven,Oregon,93637,FR,45.73333,4.91667,TR496980590042128697642534,031878133,1213709826.53925,EUR,69.197.145.177,45.65136066251346,4.259381678395429,Adipisci voluptate voluptate ipsa quaerat qui repudiandae.,683c2de2-ce87-4146-9833-b12fc514415e,1636201468.881673,1749678487.035075,CANCELLED,PAYMENT,0.5864,1.7052,18663229.65,10944117.87
0,durmusisin,Hurşide,Barnes,klawrence@example.com,(381)351-9438x70186,1946,8,27,M,91722,Güçlü Hollow Estates,Johnsonberg,Wisconsin,28108,FR,48.98333,2.61667,GB08VORG68400638565865,098320200,1543693090.270841,EUR,135.162.238.215,49.37783593822104,1.9990692972986375,Qui temporibus cupiditate nemo quo.,jtevetoglu,Julie,Gilmore,mmartin@example.com,916.877.9548,1946,10,25,NB,000,Megan Unions Valley,Ronniechester,Kentucky,26230,RU,54.39304,53.26023,TR987421055096614109285570,026089937,1347379664.530587,RUB,59.228.5.53,54.77780579144042,54.14028365779785,Totam delectus excepturi enim velit nisi voluptatibus.,fc0f3bb5-d642-451e-ac97-6a2c05900a49,1721722126.350328,1749678480.710536,FAILED,PAYMENT,79.5371,0.0126,11497438.58,914472922.08
0,senerotay,Kim,Manço,rsezgin@example.net,+1-851-453-3023,1969,12,11,F,28488,Ronald Union Brook,North Jacob,Mississippi,16180,RU,50.06,43.2379,TR081153843449435744252029,118485135,881721173.789217,RUB,116.19.121.52,50.33657323601707,42.55960539023286,Sed facere nostrum quam rerum assumenda impedit.,kathryn56,Hayrünnisa,Edwards,brucemiller@example.net,0893 069 67 81,1956,8,26,NB,145,Young Neck Common,Sittikfort,Rhode Island,16151,HK,22.37066,114.10479,TR352237017697882785679669,075241221,716581914.654243,HKD,83.179.28.145,21.5813090251209,114.45798601519344,Pariatur voluptas officia earum magnam corrupti.,79284925-2b8c-428a-9be1-3190731795eb,1400889846.023499,1749678487.362932,FAILED,PAYMENT,0.1125,8.8884,16709149.5,1879779.32
