FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,victoriathomas,Chad,Çamurcuoğlu,demirmufit@example.org,776.732.9490,1980,3,2,M,92517,Arsoy Highway Village,New Dylan,Illinois,42078,CH,46.18396,6.10237,GB43LIAJ52907298492430,025140880,955079446.432161,CHF,209.9.82.54,46.032113405211106,5.614482437901777,Odit consequuntur possimus temporibus culpa dicta.,meveddetcetin,Hazine,Arslan,harizdemirel@example.org,+90(513)455-6033x973,1945,3,25,NB,696,Baytal Stream Neck,Port Michael,Idaho,54810,RU,55.64776,38.02486,TR398892656447497401149989,093883250,606081451.278766,RUB,211.107.138.190,54.89411237383343,38.23666372251284,Libero similique dignissimos mollitia.,1aea3465-9a99-4230-b364-7154de914670,1615349823.063737,1749678447.068735,PENDING,PAYMENT,70.6745,0.0141,14565027.87,1029376062.2
1,lopezjason,Kim,Akça,michelle43@example.org,001-380-474-1076,1984,4,12,F,9750,Serda Green Mall,North Barbara,Minnesota,11286,US,40.72816,-74.07764,GB55TMBO55643896583343,042091899,1286854674.990715,USD,32.70.98.175,11.378170176331139,-120.353794294057,Security weight wait agree close.,christiandavis,Cebesoy,Vasquez,ismik41@example.com,8803060810,2001,10,24,NB,772,Şefi Drives Junction,East Oscar,South Dakota,68845,NZ,-44.39672,171.25364,GB72ECFH24134645367017,099943453,787301960.162943,NZD,104.4.143.167,80.32218473706527,-150.28872883480906,Television young cover region camera politics guess.,3c9a2a07-10f3-414b-bd1d-5917f62a2fae,1679604129.212926,1749678446.67197,CANCELLED,PAYMENT,1.4928,0.6699,18430679.85,27513318.88
1,sydney70,N˜zamett˜n,Öcalan,hollyanderson@example.net,(826)209-4501x9163,1961,3,28,F,1794,Traci Court Station,East Christine,Wisconsin,62558,US,41.55838,-81.56929,GB72MXRQ38301129480798,087185142,756639506.85608,USD,154.45.103.211,87.26995801025342,106.56234473343349,Nemo doloremque dolor adipisci.,akay25,Kyle,Gonzalez,jeffrey49@example.net,07660586848,1995,5,8,M,317,Türk Pine Ways,South Birbenview,West Virginia,77583,BR,-21.205,-41.88778,TR869363454502666956136192,084333269,830945298.559808,BRL,213.228.209.181,-61.321493989041045,-79.01096511743724,Eum qui voluptatum hic ducimus laudantium.,6c505293-ad50-47d5-a1ea-d4be96ce9b6c,1576966559.521826,1749678446.150466,PROCESSING,PAYMENT,3.8679,0.2585,15393738.6,59541441.53
1,firatcolpan,Tercan,Aksu,uakcay@example.org,+1-482-649-2637x001,2002,10,12,F,55616,Laurie Rest Walk,Akgündüzchester,Hawaii,84175,BR,-4.42472,-41.45861,GB96GLQU87004427205650,023783728,871513575.217975,BRL,23.147.162.47,5.793376826322216,-82.96415399415693,Blanditiis minima pariatur excepturi rem.,aslanbergen,James,Barnes,lisasmith@example.net,+90(161)631-1933x7456,1993,3,23,M,8394,Gülşeref Coves Circle,Jenniferburgh,New Mexico,55622,CH,46.18396,6.10237,TR635696150781193932749477,093724762,1119825300.805047,CHF,66.188.67.227,77.19000395497523,-135.91084786608292,Consectetur provident quisquam natus nam ipsum natus.,e4ab9766-3d57-4026-bede-808c2aa427ac,1670662245.937108,1749678450.552154,COMPLETED,PAYMENT,0.2547,3.9262,13448652.32,3425371.75
0,bwalker,Permun,Martin,birgit05@example.org,683-582-5409x6121,1993,8,16,F,62564,Alemdar Circles Crescent,West Behremburgh,Colorado,85493,NL,51.65333,5.2875,GB19FYPI54323826535978,094306367,1416393266.51514,EUR,101.36.9.40,50.97647210560798,5.574645720222587,Top surface study whole like five himself.,karadenizayduru,Norma,Wyatt,christopherramirez@example.org,(983)619-8238,1953,7,13,NB,2177,Çetin Rapids Coves,Mahterburgh,Arizona,72550,AU,-34.28853,146.05093,GB73IKJM47531383007641,129215815,624380952.542821,AUD,91.182.119.177,-34.387012756261996,146.07568177014724,Them responsibility heart weight.,ebea6d32-4fb4-43a1-acee-1728eb2bf173,1496935012.104134,1749678447.75149,COMPLETED,PAYMENT,1.6246,0.6155,11918109.42,19362160.56
0,yorulmazamac,Anthony,Bilgin,hyuksel@example.net,001-230-613-2974x77416,1975,5,12,NB,87113,Neyran Crest Street,New Jillburgh,North Dakota,06741,DE,52.61131,13.31783,TR579263223179290949675467,114659965,1617874863.665085,EUR,168.138.36.170,52.08164583497911,12.720720188574115,Eaque corporis ullam doloribus voluptas ut earum.,greg86,Erdogan,Türk,buhariyuksel@example.net,2403980127,1985,11,12,F,63894,Tevetoğlu Turnpike Field,Hollandville,Alaska,46114,KR,36.82167,128.63083,TR340712388228863360911500,125066699,1290475998.154358,KRW,185.39.141.221,36.24955227811053,127.93730462765467,Network behavior too Mr thank.,c2b6ad80-c58c-417c-a000-57e38b2e2f37,1709885723.754211,1749678444.19364,COMPLETED,PAYMENT,1278.225,0.0008,11255597.33,14387185897.14
0,rolson,Maksur,Glass,jose10@example.net,001-489-883-2789x2367,1999,2,20,M,6152,Wood Summit Mall,West Ömriyetown,Mississippi,41940,CN,38.40917,112.73333,TR792559890262989292403640,028316873,1553510757.463674,CNY,176.137.36.9,37.941344538451766,112.85588442452465,Friend however far back.,tevetoglugunduzalp,Tonguç,Arslan,melissa17@example.net,08713248336,1981,9,6,M,6392,May Route Common,Port Raymondbury,Delaware,49049,JP,34.75856,136.13108,GB47ZYGR21178128173558,084147934,616453293.174254,JPY,185.106.165.84,34.31928851876579,136.0260971598826,Perspiciatis vel tenetur nulla quas.,229e966e-8e59-429d-bb81-c984aa996c4c,1600547162.578995,1749678448.809349,FAILED,PAYMENT,15.9404,0.0627,16350162.95,260628137.49
0,hunalp50,Cevale,Dumanlı,sernur50@example.net,9663241185,1967,3,26,M,988,Sara Mount Stravenue,West İzgüton,Montana,58908,GB,55.82737,-4.0573,GB55HMFE55394343274218,017095244,1514212718.79445,GBP,53.76.229.45,55.04633677108108,-4.770153617530148,Officia eveniet quos consectetur architecto eveniet.,corlumilay,Yazgül,Çorlu,pmoon@example.org,+90(947)5145548,1945,12,25,F,78706,Aksu Junctions Garden,New Çelemborough,North Dakota,78479,AU,-33.79176,151.08057,GB36YILG83365216842110,014860605,1053519781.422602,AUD,201.226.231.234,-32.93480449057745,150.2827436081289,Magnam est doloremque sapiente inventore alias.,123e3574-f466-47cc-80db-3a485d792fd2,1581344079.230667,1749678450.94541,PENDING,PAYMENT,1.809,0.5528,11567281.98,20925213.1
1,hturk,Anita,Choi,jennifer03@example.com,843.470.4081,1993,12,16,NB,62148,Teresa Mission Port,Akçayfurt,Arkansas,36418,NZ,-38.65333,178.00417,TR614643344420211579999985,061188741,834344890.687746,NZD,9.47.81.115,-65.7026970117581,132.55635726538242,Dolore deserunt enim itaque sed voluptate velit.,kenneth82,Hatin,Şama,robertmiller@example.net,0476-068 3212,1977,3,25,M,1585,Emrullah Square Inlet,South Wendyshire,West Virginia,22537,HK,22.37066,114.10479,TR744720484386788166628109,126035807,942789524.55862,HKD,136.253.27.137,11.895884903721196,175.34320422794636,Ducimus occaecati recusandae optio.,0d550fd8-e708-46fe-9aae-829fcf0e0337,1553880012.282113,1749678444.328815,COMPLETED,PAYMENT,5.2476,0.1906,13687590.4,71826999.38
0,bahaddintarhan,Şayan,Demirel,daniel97@example.com,+90 (186) 7668923,1971,7,5,M,28519,Stewart Loop Course,Arpağchester,Florida,89788,ZA,-26.93366,29.24152,GB41DCUR88616550852304,123326797,1430333262.209662,ZAR,159.28.112.138,-26.758854361332165,28.975047848731784,Benefit language great appear answer significant.,dumanlibedri,Lawrence,Johnson,adamwoodard@example.org,+90 (508) 1533005,1957,7,16,F,83316,Horn Trace Drives,North Huzuri,Delaware,17064,JP,36.0,139.55722,TR827192061346882415514909,045021714,1423761224.563954,JPY,109.247.204.149,35.62758525904858,139.6775293566166,Illo repudiandae nobis recusandae asperiores tempora vel.,4607f31c-284d-466d-84d7-121a7ba823e8,1536827469.025265,1749678451.703001,PENDING,PAYMENT,7.5873,0.1318,17811615.58,135142070.89
