FRAUD_FLAG,DEBITOR_USERNAME,DEBITOR_FIRST_NAME,DEBITOR_LAST_NAME,DEBITOR_EMAIL_ADDRESS,DEBITOR_PHONE_NUMBER,DEBITOR_BIRTH_YEAR,DEBITOR_BIRTH_MONTH,DEBITOR_BIRTH_DAY,DEBITOR_GENDER,DEBITOR_ADDR_BUILDING,DEBITOR_ADDR_STREET,DEBITOR_ADDR_CITY,DEBITOR_ADDR_STATE,DEBITOR_ADDR_ZIPCODE,DEBITOR_ADDR_COUNTRY,DEBITOR_GEO_LATITUDE,DEBITOR_GEO_LONGITUDE,DEBITOR_ACCOUNT_NUMBER,DEBITOR_BIC_CODE,DEBITOR_ACCOUNT_CREATE_TIMESTAMP,DEBITOR_CURRENCY,DEBITOR_IP_ADDRESS,DEBITOR_TOWER_LATITUDE,DEBITOR_TOWER_LONGITUDE,DEBITOR_COMMENT,CREDITOR_USERNAME,CREDITOR_FIRST_NAME,CREDITOR_LAST_NAME,CREDITOR_EMAIL_ADDRESS,CREDITOR_PHONE_NUMBER,CREDITOR_BIRTH_YEAR,CREDITOR_BIRTH_MONTH,CREDITOR_BIRTH_DAY,CREDITOR_GENDER,CREDITOR_ADDR_BUILDING,CREDITOR_ADDR_STREET,CREDITOR_ADDR_CITY,CREDITOR_ADDR_STATE,CREDITOR_ADDR_ZIPCODE,CREDITOR_ADDR_COUNTRY,CREDITOR_GEO_LATITUDE,CREDITOR_GEO_LONGITUDE,CREDITOR_ACCOUNT_NUMBER,CREDITOR_BIC_CODE,CREDITOR_ACCOUNT_CREATE_TIMESTAMP,CREDITOR_CURRENCY,CREDITOR_IP_ADDRESS,CREDITOR_TOWER_LATITUDE,CREDITOR_TOWER_LONGITUDE,CREDITOR_COMMENT,PAYMENT_ID,PAYMENT_INIT_TIMESTAMP,PAYMENT_LAST_UPDATE_TIMESTAMP,PAYMENT_STATUS,PAYMENT_TYPE,DEBITOR_CCY_CREDITOR_CCY_RATE,CREDITOR_CCY_DEBITOR_CCY_RATE,DEBITOR_AMOUNT,CREDITOR_AMOUNT
0,cmathews,Zachary,Robinson,bilirberrin@example.org,675 8 607,2001,8,6,F,8293,Seven Court Via,Dayside,Utah,96624,KR,36.82167,128.63083,TR405306945291526267631258,106237845,784267831.717367,KRW,166.237.17.250,37.770308523326754,128.57304515645285,Strategy probably inside pick and mention present food.,xsmith,Jamie,Kısakürek,selime45@example.net,(668)586-8877x1328,1981,9,18,NB,252,Chapman Garden Lights,Anthonyville,Hawaii,50036,ZA,-27.76952,30.79165,TR301266338229623631438121,077104256,1311358617.907476,ZAR,188.46.202.87,-28.437816173891274,30.91547389557523,Care thing around account use account industry.,c57f61f5-0e7c-4808-a8ec-8da6058be30d,1735210275.988575,1749637028.19506,PROCESSING,PAYMENT,0.0129,77.546,16203451.84,209024.53
0,yildirimozdal,Jennifer,Duran,ethan24@example.com,0972 307 74 36,1956,12,20,F,715,Sehel Groves Wells,Catherineside,Ohio,66278,RU,53.59782,34.33825,GB04WXAS16448069785221,125825995,1666084641.876218,RUB,25.231.17.84,53.770831157984105,34.0819453615142,Turn item final. War expect popular but shake certainly.,iwells,Christina,Zorlu,robinsondaniel@example.net,001-703-392-6438x24192,1953,5,26,NB,564,Anderson Station Hollow,Maxwellmouth,Montana,77471,CA,50.26729,-119.27337,GB31WOSO62841541675910,062879693,1263877933.621788,CAD,172.155.170.176,50.72151434318228,-118.678773323503,Far issue could we fire able security.,f0f488f9-2979-42b3-b1ff-c4651d9d07ae,1743212630.743923,1749637026.88704,FAILED,PAYMENT,0.0196,51.0639,12177675.27,238682.44
0,joneskimberly,Patrick,Hayrioğlu,nertas@example.net,(276)827-3297x157,1957,8,14,F,797,Tonya Turnpike Highway,Harrisburgh,South Dakota,81481,JP,34.4833,136.84186,TR308668469540728133245402,039209018,746310060.853777,JPY,117.199.178.42,34.79609786133514,137.56618246193676,Six political most well important hand focus.,mcorlu,Onat,Durdu,simskristin@example.com,+90(246)088-1161x048,2000,9,21,M,03881,Mcmillan Village Drive,Sanchezhaven,Ohio,66948,DE,50.23019,8.77155,TR348443907996035747387842,101781163,1383431367.424034,EUR,70.183.17.16,49.95197954772241,9.276997294658017,Crime election body out time one.,f4601b1f-b271-4fa3-9ce8-047d8d56baa7,1401099258.287447,1749637026.03673,CANCELLED,PAYMENT,0.008,125.065,12652982.86,101223.86
0,anargulcetin,David,Gül,gsanchez@example.org,0981-605 3475,2002,6,3,NB,2487,James Squares Turnpike,South Robert,Virginia,70180,ZA,-26.93366,29.24152,GB93MKDU41438772772889,107939142,1301285374.798386,ZAR,189.245.235.49,-27.8507511390112,29.183180460466627,Forward TV manage. Medical add food term get.,ihsanogluneriban,Richard,Soylu,jason60@example.com,641-388-4422,1950,10,1,NB,974,Demirel Squares Pass,South Melahatown,Montana,98389,RU,55.64776,38.02486,TR139269587460547045743803,103302744,1268299683.136734,RUB,124.22.147.79,56.083275409543724,38.56845726877463,Yourself college goal foreign.,87d44ccb-c46b-4a18-9d37-98844a82684c,1598546513.214205,1749637031.805374,COMPLETED,PAYMENT,4.8253,0.2072,12987591.26,62669024.11
0,diaznicholas,Benjamin,Hunter,dchapman@example.com,001-448-297-2038x50371,1993,10,23,F,037,Steven Extension Bridge,Tulunfort,Oregon,03120,GB,53.49389,-1.29243,GB47MODH66617168874008,108996456,1462747401.979481,GBP,131.157.210.135,52.57936572664476,-0.8396294070957,Dignissimos magnam rem natus assumenda magni.,eraslansuat,Matthew,Çorlu,nguyenadam@example.org,9385274609,1975,3,26,F,418,Almast Lock Harbor,Ushanside,Vermont,94387,FR,44.92801,4.8951,TR039443917951163897478553,126013531,586034101.884749,EUR,5.189.91.154,44.92379542212962,4.997903774962714,Deserunt nam odio doloremque. Eaque sunt nobis.,c906c35d-43d8-460a-b94d-ae7cf3e87cd5,1733919087.218031,1749637028.09655,CANCELLED,PAYMENT,1.1135,0.8981,14401663.78,16036252.62
0,dumanliokguclu,Taylor,Curtis,gulenay87@example.org,723-326-0519x99413,1965,1,23,F,34163,Quinn Shoal Spurs,Sezerland,California,16040,HK,22.37066,114.10479,TR160717072058202506761735,073562300,1366000936.792577,HKD,187.253.63.136,21.95059864681108,114.87824272153031,Quod doloremque necessitatibus perferendis perspiciatis.,michaelcunningham,Alanalp,Mansız,geraldward@example.net,630-644-1847,1959,9,15,M,628,Yayak Dam Trail,Kadınanaview,South Dakota,18419,CA,46.1351,-60.1831,GB14PWYQ71794789358328,037240299,1628175768.924148,CAD,169.82.212.7,45.77889707273658,-61.182973285461266,Nobis veniam quia voluptatibus.,4a2ef3f8-3955-4e89-baa5-b3c8aa6efef1,1651260805.734768,1749637025.25815,CANCELLED,PAYMENT,0.1741,5.745,14275562.88,2485375.5
1,gdavila,Müzekker,Alemdar,carlsmith@example.com,0932 532 81 14,1972,10,3,NB,543,Jeffrey Spring Hill,West James,New York,17842,NL,52.31333,6.92917,GB44GCFB49454848809280,091763754,1519795443.574976,EUR,33.106.30.23,53.20007872773378,5.9981125395109105,Respond toward meet class.,megan05,Jill,Şener,yfirat@example.net,549-334-2659x38721,1962,1,4,M,34857,Gordon Bypass Pass,Marquezport,Utah,52585,NL,52.14,5.58472,GB12YELQ57127717716595,067426711,717229026.976415,EUR,97.72.24.103,52.69315378319195,6.016624822869701,Although political thank bag.,d369dd0f-6855-40e4-927d-b04a4d9ca009,1519813523.574976,1749637028.908283,CANCELLED,PAYMENT,1.0,1.0,19510509.87,19510509.87
1,colpan83,Sebigül,Akçay,derdogan@example.org,418-431-1268x5765,1959,11,27,NB,285,Gilbert Green Streets,Joycetown,Arkansas,28836,DE,52.4581,13.28702,TR777589748951205445543529,010532571,1654008416.734789,EUR,3.117.134.93,52.679257146410805,12.65018607279329,Everything view bag red arrive picture.,jennifer58,Terry,Durdu,timothyharrison@example.com,+90 (303) 5570203,1952,4,21,NB,752,Nurseda Spurs River,Nataliaville,South Dakota,70050,BR,-28.44917,-52.2,TR784651554816055872609762,061581982,735948310.220635,BRL,144.9.255.83,-29.432376840766306,-52.528707224927345,Fill someone hand time discuss treat sense.,6cc25c66-a7ff-4988-b2f4-f7ead8e5dbe9,1654015866.734789,1749637031.559833,PROCESSING,PAYMENT,4.4185,0.2263,17102853.13,75568956.55
0,kisakurekrahmet,Feryas,Ergül,amber92@example.com,0067 019 68 59,1960,7,24,M,694,Gilman Way Plains,Ertaşburgh,Missouri,96731,IN,25.66795,85.83636,GB65IECX11824818482769,063168976,917101034.47594,INR,33.80.25.67,24.900168665583674,86.45583941953778,Suscipit corrupti quae accusamus quod.,jenniferharris,Kutun,Yang,ikiz10@example.org,+90 (860) 9643865,1995,4,24,M,33854,Fetullah Orchard Vista,East Lisa,Indiana,48224,ZA,-24.19436,29.00974,TR532822852550251913896353,014752823,486678505.149109,ZAR,175.201.212.142,-23.425650613893204,29.8336951135862,Wide notice song hear authority.,49aa5b09-7679-4df6-a675-ce1f28f0f23c,1003362744.504063,1749637024.961162,PROCESSING,PAYMENT,0.2064,4.8447,17602407.76,3633136.96
0,coconnell,Dilsitan,Grimes,gcrawford@example.org,809.537.8222x571,1983,8,5,F,43579,İhsanoğlu Cliff Squares,New Emma,Georgia,87555,NL,53.16167,6.76111,GB68IWSE33583231479239,071625087,1245884442.986249,EUR,176.82.84.153,52.2828866871408,6.371527779035159,Minus ad voluptate voluptatem.,trevor48,Nicole,Briggs,fjones@example.org,3923807146,1992,6,11,M,493,Yüksel Parkways Isle,Susantown,Colorado,23782,AU,-27.50578,153.10236,GB14UJNI07634968015609,041884353,1135820507.256529,AUD,193.10.242.110,-28.459426792924184,153.67269955825748,Laborum odit similique placeat ullam quo dolorum.,6851ee55-be22-4004-a4b3-16014490cc7b,1403451814.961964,1749637031.057234,PENDING,PAYMENT,1.6246,0.6155,15160011.23,24628954.24
